Date,Close,Volume,return_5d,return_10d,return_20d,rsi_14,macd_hist,hist_vol_20d,bb_width,bb_position,atr_14,volume_ratio_20d,obv_change_20d,excess_return_5d,excess_return_20d,future_return,label,short_qty,short_weight,short_value,short_total_volume,short_qty_3d,short_qty_5d,short_weight_5d_avg,short_covering_signal
2025-02-05,60783.18359375,882387,0.0814160122315657,0.08718863708820468,0.1727447859172,68.39080135535694,409.08295573695796,0.42816306721381264,0.16414689382187636,0.9959946562108999,2280.9683787544905,0.7696249736865758,0.005729346471201158,0.08388867987376392,0.1267536061378829,0.33060548523681277,1.0,1591.0,0.18,95186.0,882387.0,29304.0,39426.0,0.726,0
2025-02-06,71129.2578125,8837883,0.2077703643841562,0.26102298936941204,0.37500005663380453,79.70479143402231,1086.3285596729488,0.7140123268708312,0.2708994725387494,1.4007740073910382,3268.6773566525794,5.715761284582293,0.019424426126731786,0.2077900935024003,0.3361658273556447,0.11748242224076,1.0,20728.0,0.23,1374657.0,8837883.0,25156.0,38775.0,0.712,0
2025-02-07,79187.2578125,6552761,0.34459470215332133,0.42142866358371656,0.5219885676325977,83.43372995241234,1953.0066811531792,0.7896792925461955,0.41654444311822214,1.3470195336884463,3702.1323950229207,3.584591275088575,0.02735764076242231,0.3427873379296673,0.5086157894351073,0.04145721045516226,1.0,28818.0,0.44,2291196.0,6552761.0,37242.0,51623.0,0.66,0
2025-02-10,78291.9140625,2566621,0.38312823061198054,0.3615915679777446,0.4129263174694975,83.93936365150758,2317.1519567062724,0.7813842206355164,0.5007165173413582,1.122877819344509,3893.989501014878,1.3964428268633444,0.02032196992398072,0.355694880421922,0.40122136151590904,0.06480314807413956,1.0,4807.0,0.19,384254.0,2566621.0,51137.0,74702.0,0.612,0
2025-02-11,78391.40625,2582965,0.31772582278248285,0.36568470323840585,0.432727414474672,84.24239633431034,2405.4371304373963,0.775608086308859,0.5555959013781735,1.018367186522205,4128.481564711635,1.3470921477231983,0.025390903891814087,0.2946124972760049,0.42558753242101477,0.13832481238975092,1.0,19538.0,0.76,1519332.0,2582965.0,54353.0,70867.0,0.42800000000000005,0
2025-02-12,80878.4375,3130748,0.33060548523681277,0.43893807769824167,0.5027726515711595,85.14282810198902,2463.075169405449,0.7650771760061266,0.6031652308754453,0.9973230924437545,4334.5503281983065,1.586514222691655,0.03273208778075132,0.3150153443821502,0.4922686699461336,0.05412047787767915,1.0,29317.0,0.94,2333844.0,3130748.0,53163.0,75482.0,0.36,0
2025-02-13,79485.6953125,2352517,0.11748242224076,0.3496621523026122,0.460694629588553,83.47336033343386,2245.270773329591,0.7767471398504011,0.6266126805360748,0.9027225461873153,4469.561006764946,1.151305958142684,0.028023241891114825,0.09918344840612914,0.4339077516447938,0.08886101656066447,1.0,4162.0,0.18,330748.0,2352517.0,53662.0,103208.0,0.512,0
2025-02-14,82470.140625,3196044,0.04145721045516226,0.4003378476973878,0.4963898219707459,84.0108114722916,2140.466515599808,0.7785902667340346,0.6535202111632358,0.9161464028003129,4675.629664702831,1.4877318622741416,0.030936992542431874,0.01404550465376353,0.4556235870353649,0.0977080909397321,1.0,9166.0,0.29,745681.0,3196044.0,53017.0,86642.0,0.502,0
2025-02-17,83365.4765625,1932283,0.06480314807413956,0.4727592941458514,0.4599303088217528,84.61536378457485,1973.7819318469028,0.7774345025990204,0.6769173664662325,0.8844563049415938,4846.169343495035,0.9015558004869274,0.030708412686522024,0.029444022850287466,0.4146752339636246,0.028639515701802898,1.0,3266.0,0.17,273850.0,1932283.0,42645.0,66990.0,0.4720000000000001,0
2025-02-18,89234.8828125,3861327,0.13832481238975092,0.5,0.5932504425631742,89.15092103035676,2089.984738608221,0.7823389073422079,0.7104112607736631,0.9447066356481711,5187.248637418575,1.6869695326598872,0.0375172886736137,0.10376070058497189,0.5411840070117173,-0.006688983121703518,0.0,9031.0,0.23,807205.0,3861327.0,16594.0,65449.0,0.4680000000000001,1
2025-02-19,85255.6171875,2055104,0.05412047787767915,0.40261848996449023,0.5249108844592096,80.32033749056535,1744.1216094089514,0.8155716837595164,0.7102871693165287,0.8246778439734093,5300.941713164871,0.8737621134024179,0.0357813647190548,0.005803645625390708,0.4679254839815137,-0.00116680361695376,0.0,2430.0,0.12,210259.0,2055104.0,21463.0,54942.0,0.362,0
2025-02-20,86548.875,2101980,0.08886101656066447,0.21678304626974776,0.5343913944210967,80.88886007437519,1459.2801422564344,0.8144873168077765,0.7056154372376883,0.8155866076754973,5542.539550919496,0.8671238457696248,0.03777648704309722,0.06141793737395185,0.4826745640668777,-0.05057465723846788,0.0,9437.0,0.45,812077.0,2101980.0,14727.0,28055.0,0.198,1
2025-02-21,90528.140625,4015507,0.0977080909397321,0.14321600628415498,0.625,86.50960686085071,1395.7064800386288,0.8073753678378195,0.70041438730883,0.8543612435662574,6103.899269791668,1.5502944087149595,0.04444776057848676,0.07318906270806669,0.5716161279775236,-0.1406593875074411,0.0,5124.0,0.13,470612.0,4015507.0,20898.0,33330.0,0.252,0
2025-02-24,85753.0234375,1168781,0.028639515701802898,0.09529859455273804,0.4913493307608827,77.16046200813793,912.2864710584745,0.8533539970025685,0.6767794858763392,0.7360757056524021,6281.545059574178,0.4515804083708636,0.04102987805612157,0.0152891358015379,0.4408177688835584,0.005800542564688982,1.0,1667.0,0.14,145171.0,1168781.0,16991.0,29288.0,0.22000000000000003,0
2025-02-25,88637.9921875,1535388,-0.006688983121703518,0.13071057693265953,0.5441941387068059,77.88841631419112,677.8260851571613,0.8498209679931222,0.650827580149277,0.7673371372642861,6750.529135976928,0.5878862439267983,0.04475421042246874,-0.008013776460820465,0.5115172569081481,-0.01907971354340421,0.0,5205.0,0.34,448142.0,1535388.0,16228.0,27689.0,0.21400000000000002,0
2025-02-26,85156.140625,1695145,-0.00116680361695376,0.05289052629138635,0.5150442699284175,66.28173228452135,203.83906765983465,0.8649277561105415,0.6017834019690556,0.6772366058980156,6288.6507935523405,0.6391761117597534,0.043671685765185764,0.010223689966532223,0.4651136010949686,0.037383167281132224,1.0,2963.0,0.17,267993.0,1695145.0,11996.0,23863.0,0.23600000000000004,0
2025-02-27,82171.6953125,1532945,-0.05057465723846788,0.03379224386777935,0.39527026489233386,53.9266880087627,-364.1527050605637,0.8823922850586056,0.5535901506805161,0.5938623445411975,6054.158686292847,0.5787819058129478,0.03916075608629721,-0.0384008337829167,0.3617832144599924,0.08595645341304703,1.0,4652.0,0.3,394029.0,1532945.0,9835.0,24396.0,0.246,0
2025-02-28,77794.5078125,1679929,-0.1406593875074411,-0.05669485679381303,0.320945893959228,49.400481513120326,-1049.3413449233503,0.9165528150913896,0.49700598709662636,0.46784561960415216,6217.592530188441,0.6243849385818054,0.03679708064515674,-0.09477640592710923,0.31482446111780304,0.18030695250116557,1.0,11588.0,0.69,936796.0,1679929.0,12820.0,19611.0,0.21600000000000003,0
2025-03-04,86250.4375,1820289,0.005800542564688982,0.03460618299635243,0.5237258717886415,57.884221337172264,-950.696770318611,0.9495016380899284,0.41661832731371884,0.6701778690709078,6537.354704093069,0.6636969122210591,0.04049715705831414,0.049784747124973716,0.49317513840171023,0.06343717821721184,1.0,34218.0,1.88,2937740.0,1820289.0,19203.0,26075.0,0.328,0
2025-03-05,86946.8046875,1148048,-0.01907971354340421,-0.025641072783248897,0.4615383908251267,56.31469248808238,-858.9621546131111,0.944882346770018,0.3355728392724495,0.6831271203537309,6565.777971416372,0.42015601775502165,0.04013284339491152,0.008354582742689298,0.4307368228569157,0.07894742753538875,1.0,3437.0,0.3,297193.0,1148048.0,50458.0,58626.0,0.6759999999999999,0
2025-03-06,88339.546875,1046989,0.037383167281132224,0.03617274484938182,0.45335505072300086,59.213244390926235,-729.968673275448,0.9450216733598598,0.23478311446364714,0.758174891012627,6551.566220731695,0.38202037777213516,0.04031424208902057,0.06196777955125288,0.4266979384722356,0.17117121419466197,1.0,4896.0,0.47,438023.0,1046989.0,49243.0,56858.0,0.6679999999999999,0
2025-03-07,89234.8828125,1009113,0.08595645341304703,0.03103457800577991,0.25454539463531667,57.35930379040008,-614.4636668064977,0.7616393837919307,0.19653094084493541,0.8045080192329334,6473.4022137648835,0.4295515940964681,0.028962215997084595,0.10818207352604392,0.24400829777171196,0.13266445253113157,1.0,2017.0,0.2,181444.0,1009113.0,42551.0,58791.0,0.728,0
2025-03-10,91821.3984375,1501877,0.18030695250116557,0.014285699491577208,0.15954764660389165,58.872642149767884,-404.1403146301327,0.6664726315047016,0.20244925776297665,0.907232927199938,6537.354576924933,0.7163119789381308,0.021759292678878994,0.1654577106221975,0.14032817405732145,0.18093183446566918,1.0,7718.0,0.51,708256.0,1501877.0,10350.0,56156.0,0.708,1
2025-03-11,91721.921875,1264062,0.06343717821721184,0.06960569083433366,0.17153760989645628,52.96912193768874,-315.904786877476,0.6634746736605561,0.1996487683520399,0.8645359678898531,6345.497509077662,0.6222149218377151,0.023632935818628686,0.06000481339372832,0.16506068437935628,0.2028199024803743,1.0,1290.0,0.1,117118.0,1264062.0,14631.0,52286.0,0.6719999999999999,0
2025-03-12,93811.03125,5182304,0.07894742753538875,0.0583614196896205,0.19670045146051973,60.69652178652493,-168.42654190076064,0.664644256717852,0.19976335548350435,0.9375566611908972,6743.423323791119,2.3975287749032046,0.027121564696155342,0.07242305765917045,0.18261249775997745,0.1930010230006931,1.0,5413.0,0.1,522225.0,5182304.0,11025.0,19358.0,0.316,1
2025-03-13,103460.734375,4785074,0.17117121419466197,0.21495330360974774,0.2792128232571258,67.48971406207532,491.33614556952034,0.7394704173148923,0.25581778403990896,1.2183579904044513,7134.24344179273,2.132162345009011,0.02926932424532125,0.17214942192136584,0.2693046062792075,0.04326920826092384,1.0,21142.0,0.44,2164882.0,4785074.0,14421.0,21334.0,0.27599999999999997,0
2025-03-14,101073.1796875,1840362,0.13266445253113157,0.23002427177773832,0.2715895519329392,61.276595886884905,668.2934198850362,0.7429704082129047,0.27335843105446794,1.0207199762058285,6679.4709492656375,0.8295047088908637,0.03006701219531549,0.13154093021963775,0.2780969885172593,0.09744092441684615,1.0,3559.0,0.19,361969.0,1840362.0,27845.0,37580.0,0.27,0
2025-03-17,108434.8125,2334779,0.18093183446566918,0.3938620546497851,0.31483724507108546,72.98387984194129,1154.0084164872605,0.7684895826125635,0.3269461617816861,1.135649696144505,6778.952240515783,1.073183173671309,0.028758365982993306,0.16525326019781605,0.30725734803783156,0.06146780583034617,1.0,35004.0,1.5,3713616.0,2334779.0,30114.0,39122.0,0.268,0
2025-03-18,110324.953125,1842642,0.2028199024803743,0.27912340299723115,0.32338898155627027,72.42798506853714,1455.976721443929,0.7683888865192502,0.37244915226566655,1.0657112890179397,6572.88347518396,0.8487204941222287,0.028560396344944117,0.17336688098049113,0.32265340411160937,-0.04869252012202019,0.0,5651.0,0.31,602877.0,1842642.0,59705.0,66408.0,0.466,0
2025-03-19,111916.65625,2273077,0.1930010230006931,0.28718538481368494,0.2541805706761431,78.80085843953961,1604.5824328097578,0.7402181933466822,0.4185679966603495,1.0090422417232487,6395.237985947155,1.0867284378903506,0.02625686353778911,0.1721063401103251,0.25349149969142215,-0.05777778832630198,0.0,1356.0,0.06,154804.0,2273077.0,44214.0,70769.0,0.508,0
2025-03-20,107937.3984375,2205811,0.04326920826092384,0.22184686537084986,0.2660444202769263,77.1488523100327,1290.0904045021907,0.731634947046492,0.4329930567906304,0.8596610216630822,6402.343734255483,1.0507839372150916,0.02612529019321541,0.018611444266383614,0.27892844196621147,-0.04700460415893559,0.0,1359.0,0.06,147060.0,2205811.0,42011.0,66712.0,0.5,0
2025-03-21,110921.84375,2431663,0.09744092441684615,0.24303232383986617,0.28160930745778034,85.96113519941503,1143.2907644256957,0.7334988975500637,0.45209299406204884,0.881311869779057,6629.729989942655,1.1493479016353654,0.026497904664578353,0.06752704944325671,0.285727592477691,-0.08612476014220594,0.0,34935.0,1.44,3819209.0,2431663.0,8366.0,46929.0,0.42400000000000004,1
2025-03-24,115100.0625,1240235,0.06146780583034617,0.2535211231654795,0.27142854923736603,84.5238197632739,1182.8709852515167,0.7291956658588788,0.4830823742689966,0.9159848143822992,6288.650110596937,0.6273554091424733,0.02261121628122509,0.053278351152473036,0.27990823683508326,-0.09072180944732333,0.0,1225.0,0.1,139682.0,1240235.0,37650.0,78305.0,0.674,0
2025-03-25,104952.953125,1973856,-0.04869252012202019,0.14425157017568213,0.2238979912060317,67.57282187044865,420.29065492949485,0.780601959886988,0.4747884714488696,0.6773836421987512,6743.4225626582875,0.978522782852135,0.021559349305938724,-0.0500208198787061,0.2350348357322931,0.005736796650999354,1.0,5973.0,0.3,654632.0,1973856.0,37519.0,44526.0,0.394,0
2025-03-26,105450.359375,1436490,-0.05777778832630198,0.12407206242069746,0.18967450381700912,66.99605197033654,-126.74245516045994,0.7763536460495772,0.47014346388923167,0.6701174337008327,6935.279683973716,0.713878029623287,0.02138140097238228,-0.06360587436984266,0.1844849991840467,-0.0642277179294819,0.0,14279.0,0.99,1492252.0,1436490.0,42133.0,44848.0,0.392,0
2025-03-27,102863.84375,747421,-0.04700460415893559,-0.005769247904586994,0.20794393680872614,63.09751887664356,-706.5181816582772,0.7656650991190577,0.4522882310060469,0.5973331109968484,7112.925169367571,0.380396288100206,0.022710921127722994,-0.03564735786437234,0.22079476143696886,-0.024224832401326668,0.0,6551.0,0.88,681976.0,747421.0,21477.0,57771.0,0.578,0
2025-03-28,101368.7265625,812223,-0.08612476014220594,0.002924088031204475,0.23362097102893453,59.37163055258094,-1205.1627477482434,0.7528075403710741,0.4207116404576728,0.544974836365619,7049.551171592559,0.42110009465929343,0.023733907107834407,-0.05390920278444855,0.25794442655720784,-0.02851525105938657,0.0,8968.0,1.1,923600.0,812223.0,26803.0,62963.0,0.742,0
2025-03-31,104657.9765625,1347699,-0.09072180944732333,-0.034830474184662785,0.34531317833832453,61.94968821252383,-1318.742155707224,0.715395195177086,0.3640962044758562,0.6042857654401663,7213.935187882983,0.7047895129418162,0.02789672698152801,-0.03337153105372215,0.36570970370247746,-0.13904757169951143,0.0,12008.0,0.89,1253772.0,1347699.0,29798.0,36996.0,0.674,0
2025-04-01,105555.046875,957686,0.005736796650999354,-0.04323506255738552,0.22382042265003,61.09283828554292,-1334.6738012165315,0.6257951229450313,0.33629035982586086,0.6098468300212605,6674.264954548586,0.5123862231952667,0.026660254017506047,0.04183275312361323,0.22679798996315026,-0.13503306849817553,0.0,22556.0,2.36,2398909.0,957686.0,27527.0,47779.0,0.8320000000000001,0
2025-04-02,98677.5234375,1845907,-0.0642277179294819,-0.11829457076457284,0.1349183422227187,45.23232646358578,-1781.6809764771979,0.68165040598713,0.30710826035673194,0.382205191120827,6640.112931831719,0.9695075562110304,0.022572170636118605,-0.012002691247924857,0.15535114969735597,-0.07171719306962876,0.0,40988.0,2.22,4148745.0,1845907.0,43532.0,64362.0,1.244,0
2025-04-03,100371.984375,1176346,-0.024224832401326668,-0.07009075790242125,0.13620669253630924,49.291290260276895,-1924.340259257303,0.6818600561929183,0.2780407884536347,0.4088170905348205,6740.4069262530775,0.6157488988023568,0.02271486848071036,0.02197502402564544,0.1709327825266812,-0.016881811673358227,0.0,29885.0,2.54,2977699.0,1176346.0,75552.0,91071.0,1.4899999999999998,0
2025-04-04,98478.171875,1370652,-0.02851525105938657,-0.11218414204370819,0.10358380905729403,38.6861579543558,-2093.37101110784,0.6879939856512609,0.2510065082258765,0.3087122972118979,6606.194783770681,0.7107317090623877,0.01947632952731637,0.0076695741935414175,0.14183651995844182,0.03137655981187448,1.0,8247.0,0.6,813889.0,1370652.0,93429.0,114405.0,1.8219999999999998,0
2025-04-07,90105.5390625,1537489,-0.13904757169951143,-0.21715473384299855,-0.01868692270209682,29.974641052587444,-2678.76197820782,0.7530450047174101,0.25782485666128063,0.0026490424479974142,6913.135496053461,0.7965071964098224,0.015348551191551207,-0.07741405184035621,0.07553611408526417,0.1548672654610146,1.0,38232.0,2.49,3480168.0,1537489.0,79120.0,113684.0,1.722,0
2025-04-08,91301.625,1081196,-0.13503306849817553,-0.13007092910231055,-0.004582294683846522,29.421559789000185,-2877.6735834208275,0.7544614337380423,0.2593941707952587,0.05096262129922637,6764.560514239848,0.5627871203515236,0.018534812411759916,-0.060804202641176364,0.07556040288908206,0.14410485916871685,1.0,59431.0,5.5,5489738.0,1081196.0,76364.0,139908.0,2.0420000000000003,0
2025-04-09,91600.6484375,1132438,-0.07171719306962876,-0.13133867935194032,-0.023562077754048727,32.39903304709688,-2874.6097697797386,0.7501067753220845,0.26669213838476913,0.07765904411308742,6630.169707212466,0.6589104730491444,0.012987131383367378,0.012948409619692236,0.08561841242545509,0.1490750909838503,1.0,35203.0,3.11,3237875.0,1132438.0,105910.0,176783.0,2.6700000000000004,0
2025-04-10,98677.5234375,1619553,-0.016881811673358227,-0.040697685016266916,-0.04623213788685232,37.87717501830484,-2306.0138171280164,0.7077913534530764,0.27019264301339313,0.3450764621434748,6624.358497913662,1.0379246672076687,0.008695649584096854,-0.00013677069706274914,0.0037281671096519586,0.16060608723665304,1.0,23440.0,1.45,2334071.0,1619553.0,132866.0,170998.0,2.848,0
2025-04-11,101568.078125,940425,0.03137655981187448,0.0019665982720724617,0.004896436809746607,36.25173828286228,-1674.6653257092148,0.7109308198621772,0.2698833369356323,0.4480170281375127,6624.978415975269,0.6205871612086056,0.01242336407833844,0.04464000060820217,0.05697024217021207,0.12561333169855127,1.0,19050.0,2.03,1924530.0,940425.0,118074.0,164553.0,2.63,0
2025-04-14,104059.9375,1023232,0.1548672654610146,-0.0057142234365945566,-0.04034566850936361,48.92558400796474,-1058.7079922755165,0.6656205867485272,0.26611262339104086,0.5462583941856317,6056.967311997806,0.7057735916430798,0.010642145166064765,0.10002234488536654,0.018949020749959966,0.08237545188800444,1.0,14220.0,1.39,1473671.0,1023232.0,77693.0,175356.0,2.9160000000000004,0
2025-04-15,104458.6328125,792142,0.14410485916871685,-0.010387130648507936,-0.053173104962513484,48.80398084500057,-615.8548705172916,0.6623130155900091,0.2583809526745474,0.5739079937093184,5837.127590182991,0.5669183502298274,0.009223742140247904,0.08276560260931332,-0.00152202920606348,0.11450383506329698,1.0,5767.0,0.73,605261.0,792142.0,56710.0,151344.0,2.6959999999999997,0
2025-04-16,105256.0234375,1147808,0.1490750909838503,0.06666665083226042,-0.059514222776826387,53.015072457489005,-277.86774623068413,0.6605304887684895,0.24592303208002836,0.6228961416405012,5759.748509850405,0.8559256968012852,0.007709000333485427,0.08205238368065348,0.009415549297177916,0.05587120867711626,1.0,31189.0,2.72,3329177.0,1147808.0,39037.0,97680.0,1.7419999999999998,1
2025-04-17,114525.734375,1912310,0.16060608723665304,0.1410129538449707,0.06103849113349624,63.86555272204478,517.9905651395529,0.7208048821588041,0.2636072000562002,0.945170967947241,6258.120148832463,1.4417962894918495,0.013189515052319134,0.15023830366155178,0.12424814544090101,-0.0443864486243335,0.0,49417.0,2.58,5561051.0,1912310.0,51176.0,93666.0,1.6640000000000001,0
2025-04-18,114326.3828125,1266426,0.12561333169855127,0.16093120572563424,0.030693134439536474,60.898879531394925,953.6394057892144,0.7155225734140633,0.27335118139049436,0.9154214780854982,6080.1304001744165,0.9986982648604773,0.008261603876062118,0.1047724820395497,0.09111769472166498,-0.008718391704342632,0.0,52859.0,4.17,6131063.0,1266426.0,86373.0,119643.0,1.89,0
2025-04-21,112631.921875,924144,0.08237545188800444,0.24999997832402965,-0.02144343427267903,57.836647800021865,1043.0905719342732,0.7054815153773794,0.2654235179209189,0.8706223828608575,6350.674705739548,0.7379737703182172,0.005393408798299193,0.06912973212052487,0.03313343592968465,-0.008849553225294238,0.0,17885.0,1.94,2054525.0,924144.0,133465.0,153452.0,2.318,0
2025-04-22,116419.546875,958302,0.11450383506329698,0.2751092532580883,0.10925460797985531,71.09005285099104,1258.339067692929,0.6326345421261561,0.2897153159508863,0.9452511099890194,5980.456015040977,0.797591699237562,0.009284914464795069,0.1107781777049266,0.15863516815900947,-0.06506854049289135,0.0,59834.0,6.24,6959556.0,958302.0,120161.0,157117.0,2.428,0
2025-04-23,111136.8046875,1366494,0.05587120867711626,0.2132753051778853,0.0539253289054995,61.79039088324159,959.4335575794353,0.6583966802554343,0.2966189927292017,0.7521833515553747,6044.532326833564,1.1406511706876155,0.0055677273807925864,0.02394787312292923,0.09869937273250773,0.00627801700761399,1.0,51618.0,3.78,5875837.0,1366494.0,130578.0,211184.0,3.53,0
2025-04-24,109442.34375,1186038,-0.0443864486243335,0.10909090477243466,0.06395347247559968,62.06140546888267,580.7443815062602,0.6539754666824448,0.3001484202863499,0.6834395531781066,6044.532337932303,0.9722216643557332,0.004993734948539386,-0.06540327087764608,0.09648701576841179,0.015482681377608998,1.0,17337.0,1.46,1900529.0,1186038.0,129337.0,231613.0,3.742,0
2025-04-25,113329.640625,981508,-0.008718391704342632,0.11579979376517313,0.1179941237115707,78.3454892713398,526.7909713117656,0.659363550971287,0.3085484634060212,0.7796032036136843,5674.3140278266565,0.7990200178729918,0.007371480252571727,-0.03403836534200666,0.12256019996306888,0.04045733843074206,1.0,42651.0,4.35,4803254.0,981508.0,128789.0,199533.0,3.518,0
2025-04-28,111635.1796875,1138465,-0.008849553225294238,0.07279691271676958,0.06666671145541714,74.51922832347017,321.78856813674474,0.655999259028216,0.31380822509870804,0.7117966938712919,5681.4335183053245,0.9347555465201741,0.004076025201108502,-0.03313813290413459,0.039364530571420975,0.038392845333323766,1.0,41403.0,3.64,4602241.0,1138465.0,111606.0,189325.0,3.554,0
2025-04-29,108844.296875,863674,-0.06506854049289135,0.04198469714199815,0.031161465959038237,69.61450586208092,-37.84635666735949,0.6637046301661379,0.3152719210366311,0.6210727041832724,5717.031715524359,0.7118813541516885,0.001669277957598636,-0.09674985853657314,0.01369886351644145,0.1483516806906655,1.0,10734.0,1.24,1167348.0,863674.0,101391.0,212843.0,3.8939999999999997,0
2025-04-30,111834.5234375,1919407,0.00627801700761399,0.06249998608304108,0.13333330166452062,66.499990986267,-106.52613918274847,0.6186329013420526,0.3135750965299475,0.6914711865661418,5631.596463483201,1.577289124530894,0.006650314244245559,-0.006016305086398166,0.11308077445851761,-0.034759293847864914,0.0,22905.0,1.19,2580929.0,1919407.0,94788.0,163743.0,2.894,0
2025-05-02,111136.8046875,827535,0.015482681377608998,-0.029590988488258696,0.10724925266279017,62.69840529286755,-224.35382707380677,0.6191070272714813,0.31194477690106714,0.6541300616657736,5688.553177073978,0.6899218724663119,0.0039953872118581035,0.0006313495624856724,0.07785684934682902,-0.04394618934954253,0.0,8549.0,1.03,955716.0,827535.0,75042.0,135030.0,2.3760000000000003,0
