Date,Close,return_5d,return_10d,return_20d,rsi_14,macd_hist,hist_vol_20d,bb_width,bb_position,atr_14,volume_ratio_20d,obv_change_20d,excess_return_5d,excess_return_20d,future_return,label
2015-03-13,0.5461085438728333,0.006651658382445413,0.029011439636283942,0.021856615002325386,59.286637785048896,-0.0008831929910793311,0.18218663477255714,0.05410822444205498,0.7404928904146384,0.01060257753727766,1.5073271214670185,14.764107194156031,0.017937669020965052,0.01894367988773138,-0.058149036785018815,0.0
2015-03-16,0.5526043176651001,0.015922228901654956,0.016371506400474356,0.03354751208803597,59.705782050198344,-0.000781715745933307,0.18609564355600342,0.057811161790879376,0.9040675702824046,0.010705702128673398,1.0095924834877543,3.351474167713568,0.018538381234215917,0.026258772976445188,-0.06530260176663938,0.0
2015-03-17,0.5593405365943909,0.010869660058399733,0.04824189892632069,0.042874050662452534,65.81184937559821,-0.0003667291445770531,0.18975084008131327,0.0655015900842239,1.0134756687633104,0.011083748151183879,1.2520216454879212,2.393974712387787,-0.005106366908750104,0.035085103309506094,-0.09978552194827528,0.0
2015-03-18,0.550198495388031,-0.0004370408350555799,0.01961647402958966,0.037887017955577695,58.74658850607131,-0.0007894728532538801,0.1949753282056415,0.06405907269352996,0.7319127236449928,0.011771104756079493,1.6443431154326928,2.7720891749859073,-0.027837408329135838,0.022301081135891243,-0.08132903771385336,0.0
2015-03-19,0.5586186051368713,0.024260667504692357,0.015747774626077016,0.05092015988856646,64.35631784937638,-0.0005925539530661963,0.20068252618302393,0.06657765409142594,0.9178807797341637,0.012286610988795053,1.2010190783462857,2.2332484377461532,0.004010520270627538,0.03717725477437939,-0.09302346921409532,0.0
2015-03-20,0.5646331310272217,0.033921071849595696,0.040798361613950895,0.05462677813628547,61.59988477679468,-0.0001697335402886576,0.2021654766241604,0.07326440573152167,0.9927378654644671,0.011719537632451562,1.6866829561374244,2.170719879863595,0.0021748110135673127,0.04041165900174315,-0.07669377677881872,0.0
2015-03-23,0.5463495254516602,-0.011318753787281421,0.0044232553256911,0.02876602385138982,56.47933831230627,-0.0011777505087919027,0.23514311190335252,0.06913605343382385,0.5165836530771838,0.012200664649255106,1.474036920470682,2.1245499283623,-0.02784381471459718,0.018687350157604365,-0.03742893475001263,0.0
2015-03-24,0.5388913750648499,-0.036559412722074636,-0.026087141051898577,0.004033749209030768,49.63851393706381,-0.002336207121244561,0.238434804079027,0.06841319841989497,0.3141317709255187,0.012252217001884598,1.108745495134309,1.1173806912654332,-0.04816460057233807,-0.0013223739630303655,-0.016964644887672353,0.0
2015-03-25,0.5061730742454529,-0.08001734194407228,-0.08041941193318558,-0.049683986151096926,32.08664671929067,-0.005134947277835932,0.3217718945779287,0.09260879091784191,-0.26023483224831423,0.013798776720863572,1.7007729076071965,0.6974370034868256,-0.05868206521841002,-0.03144006415710976,0.07081731123063295,1.0
2015-03-26,0.5044889450073242,-0.09689913588947585,-0.07498930610209009,-0.05540571065321365,33.6777191601238,-0.0068228388862408545,0.3212268825917314,0.11296601452413291,-0.12826845969592068,0.014262736056089844,0.9540121606577032,0.0010529907863305876,-0.07105574605140819,-0.030439187729870976,0.08536044764128214,1.0
2015-03-27,0.5143528580665588,-0.08904945565129929,-0.058149036785018815,-0.030824584419331558,38.15042698648127,-0.006973470367108491,0.33030652072592037,0.1211710692938105,0.0759754992003123,0.015018828631482259,0.9501253448550698,0.7188896999825045,-0.062151641872776664,-0.016256409462721666,0.054723446298581946,1.0
2015-03-30,0.5165178179740906,-0.05460187313772824,-0.06530260176663938,-0.05000019732895522,34.3558260450138,-0.006628115885008245,0.316842076657064,0.12862347707565192,0.15019937753958548,0.014743879639866878,0.7614705270386803,0.44413295456901736,-0.04192363504936181,-0.037887788417961143,0.041453513846668066,1.0
2015-03-31,0.5035264492034912,-0.06562533285507277,-0.09978552194827528,-0.05635746608609338,31.638383019266726,-0.0069421257342465025,0.3221139164581959,0.14278063222382498,0.03482962159587713,0.014881368830372907,1.0433566743977007,0.28780546036040966,-0.04683550877584508,-0.04048967334309839,0.08122378302823519,1.0
2015-04-01,0.5054513812065125,-0.0014257831474269178,-0.08132903771385336,-0.06330795264042899,33.97690895255187,-0.006685205480214172,0.31889894911899525,0.15392615728912734,0.11104087325755145,0.01452051793910276,0.9515059008853773,0.3252844711532865,-0.002186563565151345,-0.0458109314455698,0.07044225004354332,1.0
2015-04-02,0.5066539645195007,0.004291510316732694,-0.09302346921409532,-0.07874060721613774,34.2308608564731,-0.006114767152755139,0.30877680998588275,0.16119611496668806,0.16609781400319307,0.014176833488154636,0.5635106038643943,0.15104438989374436,-0.0005570056861710082,-0.05950043629648649,0.05413174658653874,1.0
2015-04-06,0.5213292837142944,0.013563501278013312,-0.07669377677881872,-0.03902439560342974,38.267183048831214,-0.0045039897700161185,0.3274775732148752,0.16268273205476122,0.3494666896054205,0.015173489173977829,1.4572149461535766,0.8915692532141881,0.008227489356940287,-0.036984708563542745,0.019382026133105024,1.0
2015-04-07,0.5259002447128296,0.018164768788691887,-0.03742893475001263,-0.0331712371592896,37.247714846688915,-0.0029601586649436336,0.3292890715544077,0.16264427444300733,0.4122504791452472,0.015259411050535144,1.1385599429680384,0.886491272758148,0.025685822379677536,-0.026654221005455003,0.009149235045746718,1.0
2015-04-08,0.5297492742538452,0.05207834681144341,-0.016964644887672353,-0.042609226855490956,41.87374256315075,-0.0015785435460151107,0.3236372505320859,0.1592596340679291,0.4694923346481197,0.014778259811521243,1.0306159586394583,0.5462709202188161,0.04188835183087014,-0.06134044454690535,0.013170534888708119,1.0
2015-04-09,0.5420188903808594,0.0723462444341536,0.07081731123063295,-0.015297187226409603,43.59931510784753,0.0001699511718402651,0.33533044604796763,0.157152409935194,0.6208756392850242,0.015190679682085805,1.049859412604223,1.0416316327690036,0.053017221313825136,-0.040992374938644716,-0.013759615587632945,0.0
2015-04-10,0.5475523471832275,0.08072251581513612,0.08536044764128214,0.003970020802008367,43.38929453635463,0.0016264666280026315,0.3357790970508335,0.1577138307251295,0.6850778147043581,0.014984469880628709,0.7308700564971752,1.9672241439065994,0.05840997660453073,-0.01701584772131448,-0.03207424798648084,0.0
2015-04-13,0.5425000190734863,0.040609142859494796,0.054723446298581946,-0.006607706178256012,48.34014402689324,0.0021443550833117795,0.33748460638001065,0.15692263791801045,0.6276986674782559,0.014331493216747121,0.6804920663301826,1.1193130343326634,0.02618458266881807,-0.030519031855057555,-0.015520719342887679,0.0
2015-04-14,0.5379292964935303,0.022873257621831344,0.041453513846668066,-0.026556110226528262,49.57457115792237,0.0020726292709148204,0.33559830838732324,0.153246229627195,0.583800046445679,0.014176840188716443,0.634732009020343,0.7119380733168983,0.009216044240687893,-0.03624881309339101,-0.0022362435894424104,0.0
2015-04-15,0.5444247722625732,0.027702724141337454,0.08122378302823519,-0.02666669650412601,72.02200838525792,0.0023365996284711106,0.3355380250610896,0.14717982858927064,0.6801436443687926,0.012561545264266668,0.7075690951854159,0.5817864019230694,0.015543082415332865,-0.041571179429468086,-0.021652558832275126,0.0
2015-04-16,0.5410565137863159,-0.0017755406898590786,0.07044225004354332,-0.01661578808075015,70.65196022987391,0.0021623340202530155,0.33134216621910645,0.14439447175388925,0.645730317912559,0.012149129452914856,0.4687213244598132,0.8826760702569678,-0.008455524462764652,-0.02162498176107952,-0.012894189561750036,0.0
2015-04-17,0.5340800285339355,-0.024604622222144767,0.05413174658653874,-0.043927245489654654,61.51675872872928,0.0014873288898681605,0.32846678345028885,0.13573707573325336,0.5752643307455378,0.011753882690863296,0.8886298378388848,0.436700868513052,-0.01176031097072594,-0.031794790500146775,0.024774964800584165,1.0
2015-04-20,0.5314337015151978,-0.020398741325739045,0.019382026133105024,-0.058798231431487435,58.65925151335427,0.0008068054712898169,0.3250619924943881,0.12032200990153268,0.5696195436670154,0.011771065647158099,0.7262903016426382,0.06853789013743095,-0.021671752433091385,-0.05246771692746244,0.023539761986850927,1.0
2015-04-21,0.530711829662323,-0.013417129125061655,0.009149235045746718,-0.02862214582580569,68.40397346183303,0.0002794728186306188,0.30572409850558036,0.11570839155557086,0.5734886308543885,0.01151329289018384,0.7454841881890172,0.18055998596446465,-0.02081273161253172,-0.02924675197557436,-0.0013600832087901082,0.0
2015-04-22,0.5367263555526733,-0.014140459990286791,0.013170534888708119,-0.004017543446331762,70.06170219761985,0.00030506501071344097,0.3051685875213745,0.11506866537796392,0.6750468746399058,0.011616397933095447,0.6845928649462181,0.5371368423062601,-0.01895981857389306,-0.012114065493446402,-0.009413117974976348,0.0
2015-04-23,0.5345609188079834,-0.012005390957917306,-0.013759615587632945,0.056083276663516646,67.68281582944768,0.00015315678819633198,0.20580620106157235,0.10980837399342691,0.6210559165951464,0.012424050576355138,0.8980543195104015,1.044147024981823,-0.021644377248222324,0.019266030278100033,0.012151271725619361,1.0
2015-04-24,0.529990017414093,-0.007658049171150871,-0.03207424798648084,0.05054832748891758,56.293644200307874,-0.00025590218500535014,0.20868781888921525,0.10158088339538743,0.5217191976923511,0.011478927440721542,0.8446545175135413,1.5270519026423695,-0.04015524951486171,0.003519067620528782,-0.054470561892323466,0.0
2015-04-27,0.5340800285339355,0.004979599545893887,-0.015520719342887679,0.03835337970421837,55.98598614317095,-0.0002513922635862171,0.1999447527603685,0.09836985140505111,0.5819377063585753,0.01170232053974358,0.8817225059690942,1.039302536168301,-0.008164576376129773,0.003795584771312699,-0.07072074877214973,0.0
2015-04-28,0.5367263555526733,0.011332941069312819,-0.0022362435894424104,0.039124570102626155,55.19733313441954,-7.946136151572476e-05,0.2000735730574439,0.09588412986624457,0.6160431104443961,0.011719507921024093,0.8349190162309362,0.8368697789685582,0.0030922152333718866,0.017299144883202056,-0.06633770042424159,0.0
2015-04-29,0.5326365828514099,-0.0076198469833890226,-0.021652558832275126,0.05781252145536131,42.04105448481668,-0.00024130817310236293,0.17685290660214628,0.08254229061336459,0.5082164680963017,0.010963412037802584,0.7155375587921702,1.2821112965022863,-0.005329996723090646,0.03276390634100679,-0.05374915553763082,0.0
2015-04-30,0.5340800285339355,-0.0008995986371771458,-0.012894189561750036,0.05663976475657573,37.71936687595488,-0.0002502090511733459,0.17681771098223506,0.0673644979575536,0.5103748462156623,0.011014964494613358,0.819198021143637,0.8898402829006686,0.02177420970176802,0.04410143323303295,-0.0409913601839923,0.0
2015-05-01,0.5473118424415588,0.032683304323318785,0.024774964800584165,0.08024782350339876,53.81700648043339,0.0005900966149525277,0.19319476315672396,0.0515447529678437,0.919051283246283,0.011410203883895758,0.9503873033156004,0.8216601865753037,0.049707769782662226,0.0560097119790699,-0.06373638436878326,0.0
2015-05-04,0.5439435243606567,0.018468198209539377,0.023539761986850927,0.04337803640195226,54.863600168897094,0.0008578916874362708,0.17189691444854252,0.046485184557013226,0.7834086186445791,0.01128991594328177,0.7882958953002295,0.27190954473497997,0.02702900532751784,0.023120994939669348,-0.05926576985966692,0.0
2015-05-05,0.529990017414093,-0.012550786949233839,-0.0013600832087901082,0.0077767081159976215,39.583360216371894,7.533261782408378e-05,0.1961179064757628,0.04408683619208212,0.20077215317018932,0.011616416786787027,1.1784366307899397,-0.05739320251015889,0.010412655364959611,0.0018502855712283495,-0.0405175265136013,0.0
2015-05-06,0.5316740870475769,-0.0018070403626434528,-0.009413117974976348,0.0036334411150309442,43.06062404171446,-0.00032676313293189324,0.19474295510124337,0.0432541465706356,0.26340446876779927,0.011942914465590784,1.2861229863944472,-0.06752227764389396,0.01889507944881408,0.009931324820568133,-0.043556672744013425,0.0
2015-05-07,0.5410565137863159,0.013062621479277281,0.012151271725619361,-0.0017755406898590786,54.98258059243014,2.2722602427018186e-05,0.18696810648165604,0.042971973072417693,0.6704099880144043,0.012183507111298937,2.1059706278862524,-0.011636477866080908,0.01222882931980851,0.004058144940514374,-0.06684287675509637,0.0
2015-05-08,0.5011211633682251,-0.08439554106353164,-0.054470561892323466,-0.08479770756870697,35.87457323190519,-0.0023224326792517925,0.31796001718110056,0.07100201769693139,-0.38698298631686984,0.014950110142421369,3.8446026105227014,-0.4130831596546275,-0.08402787101564657,-0.08631289062555414,0.006075349173789046,1.0
2015-05-11,0.4963094890117645,-0.08757165627604546,-0.07072074877214973,-0.08514383122162594,34.55737145245264,-0.003986795586689851,0.3180409888361384,0.09482937396165714,-0.21654661262624314,0.015036028409244047,1.735181833372237,-0.5375203143675245,-0.08291535237226189,-0.08621030227234583,0.009498310343309724,1.0
2015-05-12,0.5011211633682251,-0.054470561892323466,-0.06633770042424159,-0.06842559675637194,33.842955155623756,-0.004513976022707355,0.3213670122245473,0.10819978765260897,-0.014323086731171808,0.015104763952870819,1.207374674322482,-0.37590413828539804,-0.06193308468351988,-0.06820457333848495,0.05334051429344888,1.0
2015-05-13,0.5040078163146973,-0.05203614659219591,-0.05374915553763082,-0.07423790761744231,36.225669683284664,-0.00441331895168883,0.3181158286533392,0.114535332324531,0.09332226421535464,0.014434586116574317,0.9485189498421616,-0.3281790462251494,-0.06464881804033273,-0.06838479228150707,0.061693871507624065,1.0
2015-05-14,0.5121873617172241,-0.053356999377135894,-0.0409913601839923,-0.053356999377135894,42.2269049715912,-0.0035765832264874325,0.3256099021909096,0.11582517806064169,0.2543450438997936,0.01445177045201536,0.8822679354619615,-0.20099119295231338,-0.0746407752223629,-0.06194557143976409,0.04426702515675984,1.0
2015-05-15,0.5124281644821167,0.022563407695442184,-0.06373638436878326,-0.0405404862474521,40.21741764903265,-0.0028208309825546547,0.3234171260181476,0.11797304261202032,0.2796435760072375,0.013815957829878957,0.6574648076108778,-0.041862732629615484,0.01362170907717597,-0.06415858570482724,0.05556745876932245,1.0
2015-05-18,0.5117062926292419,0.031022585621191867,-0.05926576985966692,-0.037121109989279866,38.49556285183379,-0.002210461797936477,0.32321243284147394,0.12023707523760607,0.28757587803928225,0.013489460002078775,0.9760841775436843,-0.08150959425268256,0.014026704883551622,-0.05390720739662613,0.03627405312540799,1.0
2015-05-19,0.5085161328315735,0.014756849249079718,-0.0405175265136013,-0.04182250251491848,38.81669307684783,-0.0018756947403017026,0.3236100376129549,0.12325622907520278,0.26013006489676793,0.01340568953268327,0.7596721959162172,-0.09929916406315964,-0.004100920421079346,-0.052976984158821794,0.03136851321897649,1.0
2015-05-20,0.5085161328315735,0.00894493373106986,-0.043556672744013425,-0.052559786619852944,37.986650308673106,-0.001523355165678017,0.3199291422011028,0.12406810970416284,0.2828110196916285,0.013321998623682234,0.5900491707642304,-0.17182320013043373,-0.009131320316834612,-0.05982276146825283,0.049904676618431676,1.0
2015-05-21,0.5048907399177551,-0.014246001258222063,-0.06684287675509637,-0.05550383098785028,28.08633707557958,-0.0014063637721723476,0.32031484314816844,0.12598698567653127,0.2528861129697785,0.012722701267260843,0.7206878905359727,-0.18256267698045447,-0.022163605582568358,-0.062372811986151744,0.06558165885755551,1.0
2015-05-22,0.5041656494140625,-0.01612424070485019,0.006075349173789046,-0.04872614040172263,28.874865863270756,-0.0012547210296124595,0.31957159815967817,0.12844267438492604,0.265487677934473,0.012500974897160662,0.6419433679560974,-0.19008903106451858,-0.02425963385796992,-0.048191935361343585,0.04266514992736292,1.0
2015-05-26,0.5010235905647278,-0.020876628289295485,0.009498310343309724,-0.06189416604838904,32.620860717557875,-0.0012406943662258193,0.31760482058900014,0.13001001781722246,0.24546963827487328,0.011902153634370086,0.7829544947566297,-0.38842477376539064,-0.011879782420602059,-0.056459651943355116,0.05451034234653518,1.0
2015-05-27,0.5278512239456177,0.03802257168593748,0.05334051429344888,-0.016535673188466493,48.237992569222605,0.0006017654408232839,0.37532189059124915,0.12701143855457273,0.6539655379524758,0.0130459256620196,1.2655140598362653,-0.2755016376015196,0.030811557127247813,-0.026657467750692,-0.01694141086469836,0.0
2015-05-28,0.5351020097732544,0.05228128514555208,0.061693871507624065,0.004628722474611324,47.200480878359635,0.0022429467111502507,0.37764507614950177,0.12795788154556087,0.7603543539654464,0.012688319913379927,0.9408627005954907,-0.07704454140194228,0.04710756865354715,-0.0101692809107512,-0.019873746898086186,0.0
2015-05-29,0.534860372543335,0.059358649814931885,0.04426702515675984,0.0014610994002930422,75.30884345225054,0.003188675994836059,0.37756690708377666,0.12826573010365477,0.7554849359612442,0.009562281232916942,0.946623631472931,-0.2850566237644774,0.0634366521970674,-0.02456580487309501,-0.04609121022106499,0.0
2015-06-01,0.5409024953842163,0.07286661836808817,0.05556745876932245,-0.0117105945099788,82.84431375630692,0.004042680004758811,0.368933254057913,0.12413504737651668,0.8631809196853003,0.009583202355910111,1.0355941369131814,-0.21851063440116425,0.07412997715440373,-0.027201902269124112,-0.05853393746532998,0.0
2015-06-02,0.5302679538726807,0.058369234221067545,0.03627405312540799,-0.025141526418666627,69.77171645291197,0.0037209442440023894,0.37483040382275146,0.11720306400315939,0.7209132675401986,0.009466587197598507,0.6212880570234213,-0.24407137843578075,0.049672195915717365,-0.03701927668867555,-0.027802869019223464,0.0
2015-06-03,0.5244675278663635,-0.006410321556065468,0.03136851321897649,-0.01041998786066689,63.351056588655815,0.0029791646666368007,0.3655200393471852,0.11569765532462997,0.6314819775232265,0.009676853694962418,0.6987225136491443,-0.25658629586618165,-0.004969073383323197,-0.04279277927460934,-0.005529766947888426,0.0
2015-06-04,0.5338934659957886,-0.002258529692269251,0.049904676618431676,0.004174322206553338,63.93767375782293,0.0029779159424816624,0.3710994737295509,0.11664418641503621,0.7849349859990802,0.009922124784452665,0.9009894651878035,-0.22336701085453958,0.0053640705199968775,-0.024177341043715384,-0.006790703303225176,0.0
2015-06-05,0.5380023121833801,0.005874317487954528,0.06558165885755551,-0.0056448846379512085,65.64426304463393,0.0030947714120007097,0.366645705063847,0.11477254513039517,0.8615463868170256,0.010373448201781571,0.899768768730824,-0.2552251150882979,0.006183945692377568,-0.03049958622849902,-0.01752014500927912,0.0
2015-06-08,0.5256759524345398,-0.028150254583056977,0.04266514992736292,0.04899970478451299,57.483132205450566,0.0022236164879685843,0.2597127408495914,0.11192374424235461,0.6359910228205763,0.011393984008328898,1.1128966178606512,-0.005917690832359379,-0.016090224079229,0.04538625456801526,0.0013794622047651472,0.0
2015-06-09,0.5283345580101013,-0.003646073364342084,0.05451034234653518,0.06452640883837235,60.67694485332841,0.0017301005784582748,0.25582180406586613,0.10580894279236686,0.6626463132521102,0.011428504392946875,0.8747416344028903,0.5238449381797898,0.008695038677511757,0.060461122143010915,-0.02927713196200854,0.0
2015-06-10,0.518908679485321,-0.010599032515238749,-0.01694141086469836,0.03549543986037085,55.08265975755936,0.0007240056137323886,0.26512793697860926,0.10034874696900678,0.4736306764037525,0.011825563486858311,1.760723098308647,-0.06827177825393982,-0.006178749619814683,0.015299265441111265,-0.021425036036142653,0.0
2015-06-11,0.5244675278663635,-0.017655091754764762,-0.019873746898086186,0.04059403622203228,59.39666823447555,0.00040401729687828195,0.26666850441845696,0.0959098606322128,0.5631841616566384,0.012015457195120153,0.945295165119072,-0.07027264508211306,-0.022278355859136956,0.020355959303440807,-0.024423847652687458,0.0
2015-06-12,0.510208010673523,-0.05166204843443756,-0.04609121022106499,-0.003864505826666531,52.56677868186671,-0.0007348409776126692,0.2803905883087125,0.0965694601242839,0.2814267435690637,0.012757780391011985,1.0756290905756194,-0.3090953373637414,-0.0482369718993475,-0.003923960364633272,-0.017527485814621047,0.0
2015-06-15,0.5092413425445557,-0.03126376585018065,-0.05853393746532998,-0.006219060852718283,53.55661207232353,-0.0014772568208121207,0.28045835445409595,0.09764677314229206,0.2679044731809585,0.012757780670601118,1.0034225590371795,-0.47710107736212193,-0.03292464732210987,-0.0025901441151706672,-0.04508803729365385,0.0
