Date,Close,Volume,return_5d,return_10d,return_20d,rsi_14,macd_hist,hist_vol_20d,bb_width,bb_position,atr_14,volume_ratio_20d,obv_change_20d,excess_return_5d,excess_return_20d,future_return,label,short_qty,short_weight,short_value,short_total_volume,short_qty_3d,short_qty_5d,short_weight_5d_avg,short_covering_signal
2025-02-05,51619.1953125,15974885,-0.014897695059107208,-0.025782797382352007,-0.009363304162888664,36.95650944204907,-167.14554393466426,0.2949307960732361,0.10487431929188808,0.29108292743765923,1205.795328895829,0.7951759773193771,-0.10976160894908327,-0.012425027416909207,-0.05535448394220621,0.05482047996619466,1.0,20095.0,0.13,1063812.0,15974885.0,434340.0,512142.0,0.376,0
2025-02-06,52692.5703125,16466025,0.005586626328790922,0.005586626328790922,-0.007352815103327859,49.450597792185285,-52.37118789440399,0.29678595599610175,0.10477572529407234,0.48852604122057186,1198.8257418422577,0.8254827139577473,-0.11083570130499076,0.005606355447034805,-0.04618704438148746,0.033333239431733164,1.0,16142.0,0.1,868753.0,16466025.0,438914.0,461957.0,0.31200000000000006,0
2025-02-07,52399.83203125,14476866,0.02480913304172816,0.005618087449861919,-0.039355925843172934,48.91307422093754,7.0273857928675625,0.2783888617578197,0.10008626842637859,0.45277939586973626,1177.9159987703881,0.7341479455580723,-0.15568175774180104,0.02300176881807392,-0.052728704040663654,0.04283060306207753,1.0,83694.0,0.58,4504401.0,14476866.0,99919.0,470577.0,0.32,0
2025-02-10,54253.82421875,27577591,0.09019597654360023,0.03925227896569372,0.003610009957352389,58.71556263639241,165.58702705239244,0.30647541735204004,0.10095379231145989,0.8001109797995132,1303.3744736947333,1.3620820914474672,-0.09426778573136785,0.06276262635354146,-0.008094945996236058,0.007194409322672346,1.0,28096.0,0.1,1514613.0,27577591.0,119931.0,538750.0,0.42800000000000005,0
2025-02-11,54351.41015625,24596196,0.05692596089074331,0.02578272365908063,-0.027923149962591598,56.73076738019271,265.51979607566943,0.2792424849396102,0.08849958768233968,0.8805995287816561,1303.374499899908,1.2208502243733688,-0.09354986451482794,0.033812635384265155,-0.03506303201624961,0.02154382925178533,1.0,44408.0,0.18,2471711.0,24596196.0,127932.0,211709.0,0.22800000000000004,0
2025-02-12,54448.984375,26428596,0.05482047996619466,0.03910608611355726,-0.005347626399853089,60.60603119802705,322.861815301625,0.26948935888343994,0.0864620975194939,0.9143661131870401,1324.2842671417711,1.3055235491269122,-0.022588802832469,0.03923033911153162,-0.01585160802488006,0.051971383763758316,1.0,4860.0,0.02,267979.0,26428596.0,156198.0,192435.0,0.21800000000000003,0
2025-02-13,54448.984375,22448377,0.033333239431733164,0.03910608611355726,0.009041598912526538,62.50000521246204,343.53998819876864,0.2642771528571278,0.08917506515619178,0.8963717777417726,1338.2241014821795,1.0916807286850376,0.0008660837191041271,0.015034265597102081,-0.017745279031233796,0.046594934765484375,1.0,18696.0,0.08,1047076.0,22448377.0,77364.0,177200.0,0.196,1
2025-02-14,54644.1484375,23979779,0.04283060306207753,0.06870232623343009,0.035120342369802104,62.8866153820757,351.82590592724733,0.2509057467778866,0.09560361684638741,0.8894120481769217,1373.0741498819064,1.1463325730699276,0.06350567971814569,0.015418897260678355,-0.005645892565580013,0.03928564228986664,1.0,13526.0,0.06,761906.0,23979779.0,67964.0,179754.0,0.192,1
2025-02-17,54644.1484375,11916027,0.007194409322672346,0.09803929264078537,0.03896120679282933,59.550574432426934,338.65343975813704,0.2501647673236217,0.10100227784402958,0.848664404954482,1338.224571455059,0.5772933847022512,0.09276312964365419,-0.02816471590117997,-0.006293868065299302,0.023214187932691255,1.0,18946.0,0.16,1060530.0,11916027.0,37082.0,109586.0,0.088,1
2025-02-18,55522.34765625,22131007,0.02154382925178533,0.07969619332395261,0.059590183860471324,67.39127029435517,367.99455953841886,0.25396983564175857,0.11045878606373226,0.9413515401173752,1373.07416584424,1.0631475122831666,0.161701175525937,-0.013020282552993478,0.0075237483090144774,0.005272440622691166,1.0,31744.0,0.14,1801292.0,22131007.0,51168.0,100436.0,0.1,0
2025-02-19,57278.7734375,25395151,0.051971383763758316,0.10964095993238954,0.08103131189529411,72.72726280205298,477.651894866494,0.2723996611367464,0.13203913164788705,1.08739049230456,1470.6534843039356,1.2004388309347669,0.16761686812998744,0.0036545515114696503,0.02404591141759771,-0.03577521013933638,0.0,99499.0,0.39,5806885.0,25395151.0,64216.0,87772.0,0.09200000000000001,0
2025-02-20,56986.03125,21589059,0.046594934765484375,0.08148133431406146,0.08752316641043612,79.99992794295964,500.03968157515453,0.26882788534928204,0.14539388667511233,0.9638878164342386,1400.9544083379612,1.0138528484782205,0.1682148047710783,0.019151855578771526,0.03580633605621708,-0.035958853403218916,0.0,23496.0,0.11,1377400.0,21589059.0,150189.0,182411.0,0.166,0
2025-02-21,56790.87890625,22198428,0.03928564228986664,0.08379887310290002,0.08988774995005411,90.90907023155164,471.64326538645753,0.2678769234739126,0.15346705801424168,0.8853901174900706,1387.014443212091,1.017675699968921,0.1543347154205954,0.014766614058201455,0.03650387792757792,-0.06357390549827646,0.0,7677.0,0.03,442726.0,22198428.0,154739.0,187211.0,0.172,0
2025-02-24,55912.66796875,14138471,0.023214187932691255,0.03057560962544481,0.07102805094970255,78.74995934277915,368.2387076255427,0.27700022367562105,0.15536205956839927,0.7521400443395503,1275.4956207475213,0.647276718797443,0.10615820952098654,0.009863808032426924,0.020496489072377555,-0.048865617229659875,0.0,42617.0,0.3,2445170.0,14138471.0,130672.0,181362.0,0.166,0
2025-02-25,55815.0859375,14625181,0.005272440622691166,0.02692985843499196,0.05340690719228025,77.21514433187158,272.21976026578557,0.2742352021722636,0.15770177197784427,0.7196463470422365,1289.4361115226222,0.6753044010620004,0.05127328921920449,0.00394764728357444,0.020730025393622675,-0.055943936528136784,0.0,48862.0,0.33,2792627.0,14625181.0,73790.0,205033.0,0.194,0
2025-02-26,55229.61328125,18117091,-0.03577521013933638,0.014336886449041408,0.0540036320786752,67.56750616028367,154.1069585227424,0.2738683935288298,0.15623715524709128,0.6351000124925107,1289.435523416079,0.831684150706379,0.048485801199601664,-0.024384716555850172,0.004072963245225436,-0.04063596430272176,0.0,14168.0,0.08,801434.0,18117091.0,99156.0,222151.0,0.23200000000000004,0
2025-02-27,54936.87890625,14975356,-0.035958853403218916,0.008960580933700779,0.048417080296878856,67.56754271222493,46.66845740911447,0.2752232503235047,0.15360263762185175,0.5867101921466069,1310.3452697235427,0.6825904618881394,0.024353364905910002,-0.023785029947667513,0.014930029864537175,-0.046181125056803496,0.0,35465.0,0.24,2004392.0,14975356.0,105647.0,136820.0,0.16999999999999998,0
2025-02-28,53180.4609375,28036698,-0.06357390549827646,-0.026785804918784906,0.0400762742066898,42.46578798007189,-141.96272947933005,0.286371930980041,0.14503963957006713,0.3557030978135084,1226.706223482857,1.3205220014654997,0.05059461764494344,-0.01769092391794458,0.03395484136526461,-0.014678866871188467,0.0,605299.0,2.16,33227627.0,28036698.0,98495.0,148789.0,0.196,0
2025-03-04,53180.4609375,18553933,-0.048865617229659875,-0.026785804918784906,0.06862742635494867,41.66664350015262,-259.1815071032021,0.2656408501991537,0.12340448083606038,0.30554082120595183,1219.736301754919,0.9032203538876276,0.11282955115826088,-0.004881412669375251,0.03807669296801719,-0.016513862953954406,0.0,55460.0,0.3,3019292.0,18553933.0,654932.0,746411.0,0.6220000000000001,0
2025-03-05,52692.5703125,16578817,-0.055943936528136784,-0.05096645698898972,0.024667903725731355,38.15792939034835,-356.0408808747238,0.2442201233778723,0.11587124136066797,0.20591841888500112,1219.7363106221528,0.8285192703970475,0.031075107735247798,-0.028509640242043388,-0.006133664242479631,0.016666545583024384,1.0,97112.0,0.59,5270653.0,16578817.0,696224.0,759254.0,0.6220000000000001,0
2025-03-06,52985.3046875,12258101,-0.04063596430272176,-0.07495741427991365,0.026465142796776364,40.506345791143765,-384.4326933083245,0.24453547737096967,0.10784992351164396,0.22253989745713812,1198.8265641663359,0.6183359721352605,0.02392447609116788,-0.016051352032601218,-0.00019196945398936016,0.007366503005918901,1.0,75960.0,0.62,4111987.0,12258101.0,757871.0,807504.0,0.674,0
2025-03-07,52399.83203125,14274992,-0.046181125056803496,-0.080479358154109,-0.0055555893271836965,36.14454460962509,-423.5909402212213,0.23708270397965,0.10945089105296182,0.13101295999074392,1157.0065792451019,0.7240754278850053,-0.02748104270550067,-0.023955504943806494,-0.016092686190788297,0.018621988366643194,1.0,38621.0,0.27,2074535.0,14274992.0,228532.0,869296.0,0.782,0
2025-03-10,52399.83203125,12921670,-0.014678866871188467,-0.07731957947417423,0.0,36.14454460962509,-429.1156930887324,0.2362285019845153,0.10945089105296182,0.13101295999074392,1191.856158231725,0.658025811398259,-0.003666584096275516,-0.02952810875015688,-0.01921947254656997,0.0726256204453184,1.0,33182.0,0.26,1798364.0,12921670.0,211693.0,872452.0,0.788,0
2025-03-11,52302.24609375,17740891,-0.016513862953954406,-0.06457252007752323,-0.03597125461850004,28.000027755300735,-418.51967189010077,0.1960349685714072,0.11591628228135821,0.15096889663231858,1212.7659038410372,0.9266499850363206,-0.07674230076993016,-0.01994622777743782,-0.04244818013559959,0.07462693366942075,1.0,19757.0,0.11,1046871.0,17740891.0,147763.0,300335.0,0.40800000000000003,1
2025-03-12,53570.7734375,17973221,0.016666545583024384,-0.04020978311335244,-0.014362768445304708,22.857131419512825,-310.23887364870905,0.21656719327354396,0.11700152787930451,0.3591335128349796,1191.8558460472507,0.9553088439691666,-0.08410261222892834,0.010142175706806311,-0.02845072214584654,0.0655738852473049,1.0,40888.0,0.23,2210764.0,17973221.0,91560.0,264632.0,0.37,1
2025-03-13,53375.62109375,24132151,0.007366503005918901,-0.03356880624998715,-0.019713191964381815,23.18843186273628,-239.10892908057787,0.2166181394804076,0.11848868220044996,0.33882044701799285,1240.645270143381,1.2905431849816644,-0.15627058392799642,0.008344710732622995,-0.029621408942300143,0.1005483762301067,1.0,454629.0,1.88,24981883.0,24132151.0,93827.0,208408.0,0.298,1
2025-03-14,53375.62109375,10845154,0.018621988366643194,-0.02841912106372646,-0.019713191964381815,23.88060504089212,-181.9940248113259,0.2166181394804076,0.1198261415864144,0.3487011668193684,1191.8558563981871,0.5985495195890114,-0.15627058392799642,0.017498466055149375,-0.01320575538006108,0.1279706273909722,1.0,114124.0,1.05,6243281.0,10845154.0,515274.0,587077.0,0.55,0
2025-03-17,56205.40234375,35559021,0.0726256204453184,0.05688069176017563,0.02857129172825723,51.72412682432128,44.34729574151668,0.2891380572283794,0.12339454474181213,0.7629212999376701,1338.223651566495,1.9017531855376566,-0.13417913746761234,0.056947046177465266,0.02099139469500333,0.050347139812169095,1.0,69167.0,0.19,3954772.0,35559021.0,609641.0,662580.0,0.7060000000000001,0
2025-03-18,56205.40234375,28138594,0.07462693366942075,0.05688069176017563,0.02857129172825723,52.32559059681338,184.2001645781934,0.2891380572283794,0.1265702725709789,0.7446444166663155,1366.1033172329953,1.4423280838741437,-0.13417913746761234,0.04517391216953781,0.027835714283596547,0.038194518529030885,1.0,79468.0,0.28,4632379.0,28138594.0,637920.0,698565.0,0.6920000000000001,0
2025-03-19,57083.6171875,29421759,0.0655738852473049,0.08333332097785973,0.028119659869502156,60.67419773438255,318.1382191817804,0.28884536913903325,0.1323447885933559,0.8443767604687809,1414.892761795583,1.4804378812055305,-0.11984734304954403,0.04467920235693712,0.02743058888478145,0.04957263214338936,1.0,17376.0,0.06,1020935.0,29421759.0,262759.0,758276.0,0.726,0
2025-03-20,58742.453125,34989004,0.1005483762301067,0.108655569151765,0.0255536143611228,68.93204977774599,490.4400418442537,0.2854117726999363,0.1423205042599344,1.023608970274453,1477.6220069604958,1.7190758826116523,-0.10279984441381806,0.0758906122355667,0.038437636050408175,0.026578148203612262,1.0,4554.0,0.01,272901.0,34989004.0,166011.0,734764.0,0.692,0
2025-03-21,60206.1328125,40155612,0.1279706273909722,0.14897568329216226,0.05650685776613029,86.0000096076246,664.1829568215128,0.2960132541425888,0.16454911017989132,1.0959320743023242,1456.7121297283531,1.886860463227169,-0.02009314934536932,0.09805675241738299,0.0606251427860407,-0.01851425798217976,0.0,23691.0,0.06,1451047.0,40155612.0,101398.0,284689.0,0.318,1
2025-03-24,59035.18359375,14088094,0.050347139812169095,0.1266292525239936,0.03951875249553516,76.78569322308874,660.071560711066,0.3058661914012125,0.17537616637896586,0.924828628704716,1456.7123647177043,0.6748402667746295,-0.00910518336460353,0.042157685134296186,0.04799844009325238,-0.03895194384545708,0.0,17175.0,0.12,1049659.0,14088094.0,45621.0,194256.0,0.12,1
2025-03-25,58352.140625,17259455,0.038194518529030885,0.11567179199925315,0.043630052810454956,75.43861127673964,574.3326546307223,0.3031988812990666,0.18304787035097042,0.8262537450505978,1470.6521942074833,0.8206189737828564,-0.013860549886298257,0.036866218772345194,0.054766897336716136,-0.01088053217842,0.0,81938.0,0.47,4924244.0,17259455.0,45420.0,142264.0,0.10600000000000001,1
2025-03-26,59913.40234375,16431645,0.04957263214338936,0.11839718748227201,0.07342667913902656,77.95277576130479,583.8430435782885,0.31480130199869866,0.19838151389833583,0.9236261523215518,1554.2911927833193,0.7779190924366496,0.03227618155607348,0.04374454609984846,0.06823717450606392,-0.03665563924912196,0.0,25287.0,0.15,1543560.0,16431645.0,122804.0,144734.0,0.144,1
2025-03-27,60303.71875,20389790,0.026578148203612262,0.1297989140787954,0.0918729132306384,82.40002228968196,576.4976043624528,0.3103668243096569,0.21347052389599033,0.9034095857239823,1575.2009675762436,0.9601431525555713,0.09235830259282829,0.03793539449817562,0.10472373785888156,-0.062423790717715866,0.0,24316.0,0.12,1497188.0,20389790.0,124400.0,152645.0,0.16199999999999998,1
2025-03-28,59091.4609375,16282514,-0.01851425798217976,0.1070870881991346,0.0756246462115151,74.95087913602045,455.3858212780417,0.3208883234080077,0.2199034327213651,0.774281051694873,1585.2045504830119,0.7643814448520234,0.09247776945119135,0.013701299375577847,0.09994810173978841,-0.06810641924654137,0.0,25018.0,0.15,1507735.0,16282514.0,131541.0,172407.0,0.184,0
2025-03-31,56735.6484375,17633494,-0.03895194384545708,0.009434077003969144,0.06685138559024928,64.1481040098829,195.299472668396,0.3335507188799169,0.21540964832123285,0.568737121088011,1641.958223524057,0.848523089565746,0.11386593382649335,0.01839833454814399,0.08724791095440199,-0.07958476007767934,0.0,590868.0,3.35,34437630.0,17633494.0,74621.0,173734.0,0.202,0
2025-04-01,57717.23828125,13841706,-0.01088053217842,0.026898409662716505,0.0853091015717562,63.47927077753981,74.2808087332046,0.3368156134452713,0.21127958146810075,0.6334353538528171,1649.6736348727786,0.6737005427281268,0.1366459619867082,0.025215424294193767,0.08828666888487646,-0.09013602345973737,0.0,752808.0,5.44,44238467.0,13841706.0,640202.0,747427.0,0.8480000000000001,0
2025-04-02,57717.23828125,14402297,-0.03665563924912196,0.011099876373789952,0.09535818691232123,64.2950444367275,-16.040997943297043,0.3335007667611655,0.20355097509822367,0.6159952528454825,1608.3096427213043,0.7047182278214029,0.16852884693090742,0.015569387432434745,0.1157909943869585,-0.09863942700719086,0.0,711362.0,4.94,41910078.0,14402297.0,1368694.0,1418297.0,1.842,0
2025-04-03,56539.33203125,19508076,-0.062423790717715866,-0.03750475127523034,0.06707571778082921,59.666887398563986,-157.52245522345925,0.34522097269019136,0.19485717136571085,0.49779684305299765,1692.7356687220858,0.937912754164688,0.11245093944410822,-0.01622393429074409,0.10180180777120118,-0.020833326136554975,0.0,2593995.0,13.3,148795772.0,19508076.0,2055038.0,2104372.0,2.8,0
2025-04-04,55066.953125,23527139,-0.06810641924654137,-0.08535973741254821,0.05089942067294029,46.20674880433902,-342.08663003830134,0.35747100854330394,0.18369212626475662,0.3434900539032431,1651.9517505775616,1.1065312668005352,0.0994687062170263,-0.031921593993613495,0.08915213157408741,-0.01604268667261588,0.0,1494937.0,6.35,84635728.0,23527139.0,4058165.0,4674051.0,5.436,0
2025-04-07,52220.35546875,31998883,-0.07958476007767934,-0.1154367228176365,-0.00342513621785967,38.83918178301427,-630.8988041038647,0.40643808233337225,0.1848396734837475,0.07362471657082958,1743.802909108451,1.4403578964188977,0.045143897638953545,-0.017951240218524234,0.09079790056950088,0.056390995160157775,1.0,2609905.0,8.16,139762811.0,31998883.0,4800294.0,6143970.0,6.675999999999999,0
2025-04-08,52514.8359375,25532845,-0.09013602345973737,-0.10003582773446884,0.004064640806609621,36.771809851948426,-768.0173792778951,0.4068199250444984,0.18350932596876104,0.0978951943665966,1765.5826070791425,1.1294958908426391,0.12229347402229718,-0.01590715760273831,0.08420733837953798,0.057943819149915754,1.0,882782.0,3.46,47624152.0,25532845.0,6698837.0,8163007.0,7.638,0
2025-04-09,52024.04296875,20576960,-0.09863942700719086,-0.13167937500419713,-0.028872655171845563,29.136754092132378,-851.2332124497567,0.39820798102201277,0.1921100023404352,0.07736242338068197,1738.2826884181038,0.905050263078109,0.05314216117019899,-0.013973824317869865,0.08030783500765837,0.03207546390622418,1.0,1833383.0,8.91,98349590.0,20576960.0,4987624.0,8292981.0,7.242,0
2025-04-10,55361.4296875,22948172,-0.020833326136554975,-0.08195662166356865,0.037204411921728964,36.52360447867259,-650.0559227133531,0.46045882121280707,0.1854282797140796,0.3707736722164818,1893.152882780756,1.0119798545549603,0.13872040914375638,-0.004088285160259386,0.08716471691823358,-0.02304959609881818,0.0,1192505.0,5.2,66826009.0,22948172.0,5326070.0,9415002.0,8.036,0
2025-04-11,54183.53125,13930480,-0.01604268667261588,-0.08305649597479114,0.015136313914379862,36.50948956199231,-567.8459203079026,0.46795516591578507,0.18189034406454282,0.2503509821692699,1921.6945615786337,0.6101623260566208,0.11407032445947718,-0.0027792458762884165,0.06721011927484555,0.0018115513650653892,0.0,417391.0,3.0,23034106.0,13930480.0,3908670.0,8013512.0,6.4159999999999995,0
2025-04-14,55165.11328125,12852613,0.056390995160157775,-0.027681628737884267,-0.018508702351023754,41.28287277068611,-425.4046587025098,0.43165137733206205,0.183621108015666,0.3517378445833265,1915.3455306080266,0.5924103482569709,0.0695170256024078,0.0015460745845099488,0.04078598690829982,-0.01423482303020851,0.0,289172.0,2.25,16243155.0,12852613.0,3443279.0,6935966.0,5.7459999999999996,0
2025-04-15,55557.74609375,8998640,0.057943819149915754,-0.03741502975206512,-0.011523024887162281,37.27282107520971,-289.29439699053927,0.4325175249009275,0.1844741492410367,0.3929896026809957,1859.9588826072509,0.43391073769710053,0.08449757838890748,-0.003395437409488,0.0401280508692875,-0.028268518193661496,0.0,48296.0,0.54,2741080.0,8998640.0,1899068.0,4615233.0,4.564,1
2025-04-16,53692.73828125,14437025,0.03207546390622418,-0.06972786848166634,-0.059401962827830834,32.21547092651919,-307.7053981687642,0.44370805878197506,0.19075637107610866,0.23891117833834358,1923.5573796894314,0.7222404581604981,0.010947149529904276,-0.03494724339697308,0.00952780924617258,0.01828153990504866,1.0,857616.0,5.94,47337114.0,14437025.0,754859.0,3780747.0,3.9799999999999995,1
2025-04-17,54085.37109375,10867069,-0.02304959609881818,-0.04340272248253063,-0.07927966544638576,35.91159285663247,-277.2235249755672,0.4295599126653197,0.19139496277101695,0.296779135358557,1879.0354930718609,0.5785548858164071,-0.02589694344048632,-0.03341737967391967,-0.01607001113898132,0.010889323916796867,1.0,175324.0,1.61,9643024.0,10867069.0,1195084.0,2804980.0,3.386,1
2025-04-18,54281.6875,5848342,0.0018115513650653892,-0.014260197458491608,-0.09840268816053177,42.13837060411809,-229.59106142641866,0.4171689190105321,0.18292415605103501,0.33434402832032184,1759.8424550971774,0.342654298620564,-0.0730676639479001,-0.01902929829393618,-0.03797812787840327,0.007233318211597561,1.0,72475.0,1.24,4010916.0,5848342.0,1081236.0,1787799.0,2.668,1
2025-04-21,54379.84765625,5941847,-0.01423482303020851,0.04135345629334708,-0.0788569739959758,38.66665994567671,-179.44673064608736,0.4141079851056196,0.1777832526386478,0.36223344178759215,1696.7402219682776,0.3566438567180084,-0.04557709580194502,-0.02748054279768808,-0.02428010379361234,0.007220261469505385,1.0,358459.0,6.03,19862569.0,5941847.0,1105415.0,1442883.0,2.316,1
2025-04-22,53987.2109375,9532469,-0.028268518193661496,0.028037315050404743,-0.07480324870258348,37.662324238378154,-161.26917340130962,0.41330927305317017,0.17488149452551288,0.3414383656541146,1675.7062411944546,0.5857447615706288,-0.035278418411895274,-0.031994175552031545,-0.025422688523428993,0.014545545581324815,1.0,164202.0,1.72,9039748.0,9532469.0,606258.0,1512170.0,3.072,1
2025-04-23,54674.32421875,11148692,0.01828153990504866,0.050943392684647426,-0.08744417642885749,43.62417397983739,-94.80598052235138,0.4025212185113756,0.15934582086764135,0.43292635328161344,1619.6156253804272,0.6963600857370431,-0.04209140939152345,-0.013641795649138366,-0.042670132601849486,-0.0035906508046545937,0.0,98012.0,0.88,5468342.0,11148692.0,595136.0,1628076.0,3.308,1
2025-04-24,54674.32421875,10580377,0.010889323916796867,-0.012411266700092849,-0.09335070287435632,48.507481968110866,-45.19627945261766,0.40086911737190456,0.13503898033659298,0.45835681451961197,1486.4004385837502,0.6817480763855391,-0.06957244953108843,-0.01012749833651605,-0.06081715958154432,-0.025134627078366778,0.0,165080.0,1.56,9169602.0,10580377.0,620673.0,868472.0,2.296,0
2025-04-25,54674.32421875,12183303,0.007233318211597561,0.009057973104143136,-0.07475084637731211,61.90479439075232,-8.64763158559117,0.396880054554884,0.11574658139168624,0.48606308143117993,1332.1513208198646,0.7955392559785145,-0.04775692658351083,-0.018086655426066578,-0.07018477012581426,-0.01974868659427731,0.0,421100.0,3.46,23556971.0,12183303.0,427294.0,858228.0,2.286,0
2025-04-28,54772.484375,9341518,0.007220261469505385,-0.00711734070495329,-0.034601949859841996,61.16506879959447,24.08272220712354,0.3732057931777578,0.1108790352938552,0.517814766167855,1212.9584304356274,0.6269507714524948,-0.009145205232338749,-0.017068318209334743,-0.06190413074383805,-0.02150543769268276,0.0,321913.0,3.45,17942717.0,9341518.0,684192.0,1206853.0,2.7299999999999995,0
2025-04-29,54772.484375,10295518,0.014545545581324815,-0.014134153632239244,-0.05102035360563384,64.28574039053862,46.38482276936969,0.3666423442055607,0.09798304913633206,0.547777367785255,1177.90179932067,0.6992996301115225,-0.029003367652622236,-0.01713577246235709,-0.06848295604823051,-0.017921221849816815,0.0,92453.0,0.9,5178202.0,10295518.0,908093.0,1170307.0,2.214,0
