Date,Close,return_5d,return_10d,return_20d,rsi_14,macd_hist,hist_vol_20d,bb_width,bb_position,atr_14,volume_ratio_20d,obv_change_20d,excess_return_5d,excess_return_20d,future_return,label,ticker
2016-02-05,17.43243408203125,0.017896803201987943,0.03739171059686819,0.0781991477386006,68.21206499783501,0.14081357289147928,0.3640836565399044,0.14233644641507903,0.8253804596322218,0.40885426139644643,0.9145050459880693,-0.9384186640245509,0.06137488126546553,0.11599865985412228,0.05318691726216951,1.0,TSM
2016-02-05,1.9800000190734863,-0.10000001083720789,-0.01980196150035629,-0.13157892810560856,48.20144069990084,0.015154655977821646,0.9987761122222801,0.2554121253575162,0.2683785213680625,0.15928577525275095,0.5101862885178754,1.253877139638111,-0.05652193277373063,-0.09377941599008699,0.015151500555948827,1.0,AMD
2016-02-05,10.726507186889648,-0.0027199293790144408,-0.006323627527754727,-0.1947293076569232,49.3126936129061,0.1248239123383238,0.7816717387326508,0.3250390556857637,0.45331218786398747,0.739710993540575,0.6859198453917216,9.400813614599958,0.040758148684463036,-0.15692979554140118,0.004545608922398969,0.0,MU
2016-02-05,0.6439105868339539,-0.0976439067686311,-0.07100143782441348,-0.1271466881953247,44.94046177936399,-9.21365772269811e-05,0.4168562756348904,0.13316401755279073,-0.028403983026761455,0.025615789096863746,1.4819681712565882,-0.02708909685361427,-0.05416582870515374,-0.08934717607980314,0.19258370825140037,1.0,NVDA
2016-02-05,9.77651596069336,-0.040012181260299706,0.030921241387091847,-0.00534680596092163,60.2542505164894,0.10094319317763409,0.4781714387189162,0.1585037662312995,0.5534330799916489,0.41482612898532434,0.9858711668844662,-0.12170179715647989,0.0034658968031777704,0.03245270615460005,0.01776261239906285,1.0,AVGO
2016-02-08,17.470748901367188,0.015138126971950161,0.04635096156592167,0.0956268542753047,64.17921630328914,0.12266272923400093,0.3581175166249666,0.1419913960642935,0.8087258759597418,0.40611738161035327,0.823137136487254,-1.1847660518560217,0.08684054238088468,0.14393651888448145,0.026316025059325066,1.0,TSM
2016-02-08,1.9299999475479126,-0.09813090984201878,-0.08962261710738872,-0.09813090984201878,49.2647023375272,0.009462944852512506,0.9798618716005764,0.2665964597511151,0.2062263075223867,0.1521429249218532,0.7991810273637956,0.5912904263664971,-0.02642849443308426,-0.04982124523284237,0.020725431165496966,1.0,AMD
2016-02-08,9.281444549560547,-0.11490396840380956,-0.021126500613989796,-0.04945392655138514,51.891774867714574,0.04361613827087413,0.5108706899267822,0.16320473315140618,0.25363471329574794,0.43305130973142447,1.2447765958753014,0.04751244513829578,-0.04320155299487527,-0.0011442619422085132,0.05169887899057768,1.0,AVGO
2016-02-08,9.917145729064941,-0.07208026298647408,-0.02958008864806616,-0.23705918644002633,45.05495551527254,0.08845062619426947,0.8148150793558385,0.28241260616639546,0.22940301073528657,0.7675719344242758,0.8322739374656499,4.127263448307618,-0.00037784757753955844,-0.18874952183084948,0.031464923966338265,1.0,MU
2016-02-08,0.6144312620162964,-0.13924907824812538,-0.11259714910494811,-0.14883602913351734,36.316343950904056,-0.0035236399890355985,0.4369307023628845,0.1623775813412072,-0.15274383753584683,0.026033455451225103,1.4647315641939325,0.19345703436612527,-0.06754666283919109,-0.10052636452434083,0.25297450265539534,1.0,NVDA
2016-02-09,17.286848068237305,0.0,0.04492794226157537,0.07787818732865448,69.91879461472976,0.09205669446529871,0.3621899991545283,0.1386447334449888,0.7092347421492695,0.395718316707859,0.8357065040331918,-0.9346030618567607,0.04550509367992095,0.13484245825517616,0.038120606795305045,1.0,TSM
2016-02-09,1.899999976158142,-0.04522614720969398,-0.08212558578122231,-0.18803416844028698,54.03225860722225,0.004775537835240401,0.9109253377731605,0.2573020730451911,0.17737690751476543,0.14857149124145508,1.0506191480184075,1.241206383394514,0.00027894647022674857,-0.13106989751376596,0.0631578980390386,1.0,AMD
2016-02-09,9.117690086364746,-0.10154616601949407,-0.037623863036974736,-0.06505769391372584,45.49230094799715,-0.0036605270804939416,0.5138407583349079,0.17127743331986692,0.18449646585259347,0.4251084061854069,0.8507457779727963,0.14069281018814261,-0.05604107233957334,-0.008093422987205279,0.08879806698142412,1.0,AVGO
2016-02-09,0.6210094094276428,-0.09158941460369807,-0.11184655932477616,-0.14117236942844014,37.292461805973254,-0.00487033723503991,0.4406465250325293,0.17732778166859237,-0.005611964199881681,0.026677330363837744,1.021363117288249,0.2999413624139813,-0.046084320923777455,-0.08420809850191913,0.24833251094246944,1.0,NVDA
2016-02-09,9.731867790222168,-0.05760149001725201,-0.05402860903052653,-0.203511662861508,49.39756866124873,0.056266581192472964,0.79563002417658,0.2655132899430293,0.18718038467666132,0.7048847037670926,0.9342599384653868,2.12151543488779,-0.012096396337331061,-0.1465473919349869,0.06613241103059075,1.0,MU
2016-02-10,9.65385913848877,-0.07992558551462492,-0.047160577008425686,-0.2216978339517276,40.66802598798976,0.03511284458277286,0.7900896219421291,0.22787694295871472,0.15564939059206864,0.6777205263171363,0.6876825885916072,3.590046487840757,-0.024754886102749785,-0.14965310362014717,0.08282832673354856,1.0,MU
2016-02-10,9.07884693145752,-0.0925698111869474,-0.02574586025491654,-0.08251244143823677,44.14417537525839,-0.034179591087188765,0.5096466076137278,0.1776014259023877,0.1955989437356435,0.4380020008871285,0.608408515284135,0.5990482475945673,-0.03739911177507227,-0.010467711106656785,0.11132536493967726,1.0,AVGO
2016-02-10,17.08761978149414,-0.0270508549382944,0.028597940722314474,0.07469863735428506,63.072805577379704,0.05406042801216679,0.3636851029353555,0.12933074289021715,0.604903355309163,0.39626565088249166,0.5885300181872691,-0.8033309709425939,0.028119844473580846,0.1467433676858657,0.06233177219267594,1.0,TSM
2016-02-10,0.6195476055145264,-0.09822682437289043,-0.10331451414975723,-0.15738901169311703,34.346110936589014,-0.00534171269778632,0.4319293100642738,0.18105807019364645,0.03587991861435275,0.026816545270368475,0.819430108077902,7.921076377699,-0.043056124961015296,-0.08534428136153682,0.2540305806537517,1.0,NVDA
2016-02-10,1.840000033378601,-0.11111106631964285,-0.13615026548411058,-0.23012554283867936,37.62376962158136,-0.0009620817077098665,0.9070116278467178,0.23541680347354627,0.07511769553864758,0.1321429099355425,0.6838084099744243,2.1778755866335984,-0.05594036690776749,-0.15808081250709882,0.10326083400242791,1.0,AMD
2016-02-11,0.6163803339004517,-0.10315520824353597,-0.09803932513954206,-0.1353386237387293,27.659545672226045,-0.005336407264555594,0.423857566653586,0.19137727150110773,0.07064111503315719,0.026712131668867094,0.8446153487057777,1.3893151444720302,-0.024726007341851597,-0.08639898314917072,0.2521742754623133,1.0,NVDA
2016-02-11,9.449076652526855,-0.13713283464261783,-0.020222637590533332,-0.19651752832238056,36.41730324182142,0.013811166199552027,0.7765746405453376,0.21524388358304902,0.09135985141052551,0.6623966716548099,0.854735056318664,2.3033353855068266,-0.05870363374093346,-0.14757788773282166,0.10423124572633946,1.0,MU
2016-02-11,16.857742309570312,-0.052948672765884774,0.017105948939124982,0.07421868329479375,51.02647580533312,0.011344760538255338,0.36395948551714324,0.11141079979863935,0.46849194751537154,0.39352949053891023,1.0753080832244966,-0.6489655659655307,0.025480528135799485,0.12315832388435222,0.08045450307705826,1.0,TSM
2016-02-11,8.85873031616211,-0.14553321225465377,-0.07960760133449707,-0.056767858354112244,41.525419122878446,-0.06408600200634768,0.4852028945217844,0.19031108596362908,0.10892703104918496,0.4526909494815322,0.8813228633310443,0.5557155600356809,-0.06710401135296962,-0.007828217764553669,0.14444143492791306,1.0,AVGO
2016-02-11,1.8600000143051147,-0.11004780349745236,-0.10576919109158112,-0.17333332697550452,41.666669771074744,-0.001949577603016922,0.8925832002075262,0.23075942351329562,0.14689862814930404,0.12785719973700388,0.5778741763419637,1.443714629567519,-0.031618602595767875,-0.12439368638594595,0.11290318135623134,1.0,AMD
2016-02-12,1.8300000429153442,-0.0757575629864552,-0.1681818167040171,-0.1719456962318645,33.70787811134494,-0.003094458520680521,0.8923633719548872,0.23140376639100593,0.12084989240606722,0.1242857575416565,0.7479285549572341,1.0963884818872343,-0.05095264413703282,-0.12423867807131928,0.16939893700492714,1.0,AMD
2016-02-12,9.770874977111816,-0.08909071640261823,-0.09156832532469183,-0.16638928474518766,45.22822839639938,0.02710710865783439,0.7918681732227172,0.18348473874264423,0.23874836716454423,0.6665758582509448,0.7667429542213607,1.2933100658093872,-0.06428579755319597,-0.1186822665846422,0.060878307121025266,1.0,MU
2016-02-12,0.6268563866615295,-0.02648535452146883,-0.12154312780247145,-0.10254633550665804,31.946251068512552,-0.004149757760217691,0.4289281002809936,0.19732989744140694,0.18800738554962748,0.02779105875465639,0.87444862034496,-0.08243258033810164,-0.0016804356720465652,-0.054839317346112915,0.22325161252288583,1.0,NVDA
2016-02-12,9.266213417053223,-0.05219676883787805,-0.0901204435222347,-0.028196742889028403,47.365466487439406,-0.051842657699429445,0.5116558340618871,0.19269591428947058,0.34177497808743557,0.48326565055907506,0.5367873615554678,0.8755771267018184,-0.027391849988455896,0.019510275271516497,0.10118348195084792,1.0,AVGO
2016-02-12,17.041643142700195,-0.022417462615497152,-0.0049218603302266795,0.019248350273408654,56.41010730376163,-0.005709202429328597,0.2843162565548125,0.11092687628297203,0.5577233335010215,0.39517150618681995,0.8052786200938826,-0.6727325693105821,0.0023874562339248895,0.06695536843395433,0.058902849767463517,1.0,TSM
2016-02-16,1.8300000429153442,-0.05181342349755991,-0.1448598349497332,-0.09852213364195428,35.71429686481089,-0.002356387786167452,0.8491664569933439,0.2451296160436855,0.16072517558891936,0.12142860037939888,0.922739790010412,0.6638960740693165,-0.08733384840596548,-0.1308424095699724,0.19125683914426483,1.0,AMD
2016-02-16,17.884536743164062,0.023684608148909714,0.039181275726298814,0.10616177772073287,69.84130299072405,0.03628348206810106,0.303171129551834,0.11261398593161047,0.9515833189630032,0.45483085059718625,1.506813083471293,-1.0740650516533585,-0.011835816759496298,0.0738415017927152,0.053127300928860643,1.0,TSM
2016-02-16,10.541234016418457,0.06293023258944874,-0.013686058111872734,-0.02436818810875563,52.34657230901331,0.08995548862818814,0.8030619800214144,0.17887044278747277,0.6590343069463271,0.7007056268941118,0.8975846689674795,0.6596885743129457,0.027409807681042953,-0.05668846403677352,0.024051763796916426,1.0,MU
2016-02-16,0.6575537323951721,0.07018274141417624,-0.07883921888479961,-0.004426417542868544,39.85770061349052,-0.000984936992183487,0.42808408024240585,0.1976216282017611,0.4221007141069706,0.02895700960664816,1.3049040098982483,-0.6965733487018189,0.034662316505770674,-0.03674669347088644,0.2178329594637236,1.0,NVDA
2016-02-16,9.615044593811035,0.035942685696084276,-0.08309123992929635,0.0522628529823963,51.58957376463614,-0.017447348606002056,0.5052948489125445,0.1877591308650613,0.5186481962766593,0.4975190796019966,0.5307205805260087,0.18500421808853784,0.00042226078767848563,0.019942577054378186,0.0965624738087929,1.0,AVGO
2016-02-17,11.1458158493042,0.1452905125265529,0.07932007250240125,0.058333208066098985,58.66664841086507,0.16978321972809163,0.8219654909353359,0.1934412204879854,0.935186004011882,0.7236907093264907,1.130065405096917,0.20749116928359523,0.07903962944200038,0.0031847513171765485,0.021872495932528047,1.0,MU
2016-02-17,9.953219413757324,0.09163826796899888,-0.019213412823413933,0.08836517788549236,56.874076253897506,0.0283890261626919,0.5178583246357604,0.1848938346373084,0.6862350014156702,0.4934934042546706,0.4580524307892038,0.34024151278511927,0.025387384884446584,0.03321672113656993,0.04813280664102182,1.0,AVGO
2016-02-17,18.114404678344727,0.047872035829826354,0.047872035829826354,0.09141251286096463,71.21212774279893,0.07387957214830365,0.2941691705726651,0.1232177340844892,0.9840045754389292,0.45811531010103834,1.321857284609878,-1.516127612016121,-0.01837884725472616,0.036264056112041976,0.041455529097367494,1.0,TSM
2016-02-17,1.899999976158142,0.0,-0.04522614720969398,-0.025641061693801315,36.47058048050319,0.003995792568947998,0.8507996602033724,0.24842976614082582,0.311204430089429,0.12142859186444964,1.0941373523690867,0.29137803143998475,-0.06625088308455251,-0.08078951844272408,0.22105261176576874,1.0,AMD
2016-02-17,0.6738768815994263,0.08513151551199383,-0.014255044761773528,0.01207459313462289,46.00459869758494,0.002338775294986835,0.4362500679246291,0.19764250945324996,0.5427049315986365,0.028957013409165806,1.9900583241543512,-1.0944502433441905,0.018880632427441313,-0.04307386361429999,0.19522796219773642,1.0,NVDA
2016-02-18,18.237009048461914,0.06726444535081244,0.03839402965882832,0.1284964974095124,72.93867709063505,0.09973541623304527,0.27063662910949177,0.12495465271210648,0.983132409538295,0.4668727629786171,1.3977865444916806,-1.6945538553825639,-0.002256473650229518,0.08520141340107656,0.031932830236433896,1.0,TSM
2016-02-18,1.909999966621399,0.038043441289652646,-0.07729467235815213,0.061111120677288966,39.50617320289381,0.009695632883270022,0.800771533820004,0.2341570970141767,0.30986152820550905,0.12000001328332084,0.9278978912814428,-0.03043840818967769,-0.03147747771138909,0.01781603666885312,0.2879581576634629,1.0,AMD
2016-02-18,9.678261756896973,0.06602323290224521,-0.032658336488414985,0.026164565224095826,50.581555266579976,0.039800234126303485,0.5200124500742179,0.183767459374985,0.5248644503312093,0.500892298315354,0.5744589810320977,2.070480398426448,-0.0034976860987965264,-0.0171305187843398,0.08074302995558025,1.0,AVGO
2016-02-18,0.7318602800369263,0.1812817506237081,0.0652481955702926,0.09315858101554797,59.18741609097043,0.008241172455988287,0.5308009250197556,0.21423640956718204,0.9206745151176451,0.03266363597427515,2.5625187334396395,-2.0989108875184828,0.11176083162266637,0.04986349700711212,0.09084423293967747,1.0,NVDA
2016-02-18,11.204327583312988,0.1606060770705353,0.06784395680884092,0.14328357976567374,64.3884923089804,0.2208326893055892,0.7747416591450137,0.2025729908727181,0.9071702384719764,0.6951331422890487,0.7647612820872056,-0.1493389597224637,0.0910851580694938,0.09998849575723834,0.02610960345961555,1.0,MU
2016-02-19,10.88253116607666,0.15170313103201183,-0.0062331839931862865,0.028571735038395385,51.36843206244959,0.22639470442584797,0.7360914735743328,0.2066028842276612,0.7413274313148694,0.6519485631379626,0.6745798544087975,0.12319532468213157,0.06910641073760426,-0.004023289716253098,0.06451622231953436,1.0,MU
2016-02-19,18.2216854095459,0.08090900162836534,0.023676304611445653,0.11486137418345144,67.74192950652093,0.10784773500299705,0.271009738405917,0.12585551047592583,0.9268995626006009,0.4531894370749627,0.9797344078306068,-1.610475297160766,-0.0016877186660424481,0.08226634942880295,0.036585466698752844,1.0,TSM
2016-02-19,9.800127029418945,0.10626767941443327,-0.0547310095842507,0.03324526702231023,45.371022036750304,0.054269819603346814,0.5212758445898106,0.1834725230102996,0.5847893864018623,0.47815160183654637,0.46187127776025527,4.221428440920136,0.023670959120025925,0.0006502422676619712,0.1351521937436273,1.0,AVGO
2016-02-19,0.7416053414344788,0.20316191261587457,0.07904949496929303,0.09496393469399544,55.755735457875396,0.012353184650667412,0.5311117507848874,0.2326920645000661,0.9270585671257469,0.032245996849237214,1.2537531878840846,-3.7791697997782396,0.12056519232146701,0.062368909939346295,0.07321304094582959,1.0,NVDA
2016-02-19,1.909999966621399,0.026881694586956106,-0.0861243803540801,-0.0861243803540801,28.985492223145386,0.014027529712003273,0.5453244451437795,0.2343193867582884,0.32843494800093415,0.11785714115415301,0.7251654518624514,0.17490874242730703,-0.05571502570745146,-0.11871940510872903,0.24083765810288327,1.0,AMD
2016-02-22,9.950172424316406,0.07381213625022376,0.01776261239906285,0.049233095811811456,43.2876069935226,0.071572514954194,0.5232559373132498,0.18428913087052104,0.6552826559877707,0.46743412513939525,0.3686119409008636,1.3115262595109538,-0.002236940666662468,0.01919967644583842,0.09851495833809354,1.0,AVGO
2016-02-22,2.009999990463257,0.09836062476870633,0.015151500555948827,-0.0049504903750891005,41.09587989709459,0.023624737201163176,0.5682621269055085,0.23414895963377189,0.5440065833504303,0.12071427277156285,0.9499613122723616,-0.03087734196547942,0.022311547851819657,-0.034983909741062136,0.22885574145746812,1.0,AMD
2016-02-22,0.767917275428772,0.2250290365844323,0.19258370825140037,0.10790855023958001,60.03616268518776,0.016156563459230742,0.538329997902576,0.261450143175168,1.005268042421455,0.03396880548866899,1.048599529134346,-6.9348566977182,0.1489799596675463,0.07787513087360698,0.029753450805424686,1.0,NVDA
2016-02-22,18.35961151123047,0.07733810393129992,0.05318691726216951,0.09256737767684409,68.292718465169,0.11394772832232314,0.25783512615977433,0.13368613627117237,0.9259972106423638,0.4504527560074058,0.7985360411212524,-2.1509438912721217,0.0012890270144139127,0.06253395831087172,0.030885157313881084,1.0,TSM
2016-02-22,10.77526569366455,0.10279434737477566,0.004545608922398969,-0.001806763343067841,50.939450297285866,0.2163293586962991,0.7341596014959257,0.20631147059240162,0.6919846642133097,0.648465914815806,0.775527818144878,0.4296917758930998,0.026745270457889214,-0.031840182709040654,0.0479638117179122,1.0,MU
2016-02-23,10.229187965393066,-0.029602421361613285,0.031464923966338265,0.0009541000780433073,48.995991033929904,0.1684996966028136,0.7316502269575507,0.20624965174751983,0.4363687775676475,0.6554311434815532,0.8816680449935643,0.37711850200132724,-0.05280313620176724,-0.027119549898183104,0.0162061054731919,1.0,MU
2016-02-23,9.761284828186035,0.015209522217830562,0.05169887899057768,0.02948016197785086,44.968326243045205,0.06795087288850352,0.5289613283200761,0.1832198160941992,0.5416683511465674,0.4489370620528338,0.3508276279896158,0.6268923549433296,-0.007991192622323284,0.0014065120016251154,0.08949739283542901,1.0,AVGO
2016-02-23,0.7698667049407959,0.17080425068308602,0.25297450265539534,0.11189314575520748,67.87876002118347,0.017975535241602687,0.5378848738793145,0.2860916712703403,0.9492669310960874,0.0328202888445735,0.8515773015387779,-5.002810585288772,0.1476035358429324,0.08381949577898107,0.008407026204261037,1.0,NVDA
2016-02-23,17.930509567260742,0.002570534800922397,0.026316025059325066,0.07388675969133929,59.210583775852434,0.08202054819000482,0.273947104829618,0.1309471907844659,0.718364313250017,0.47015626809953276,0.6485827307652327,-1.654842683790909,-0.02063018003923145,0.04581310971511332,0.05341871090937311,1.0,TSM
2016-02-23,1.9700000286102295,0.07650272262936864,0.020725431165496966,-0.07075465332362263,48.38709739442954,0.027030720354616455,0.5414244828690374,0.22678419236195443,0.47330292046837386,0.11428569044385638,0.6645326282589267,0.12087635119797735,0.053302007789214345,-0.09882830329984904,0.16751264919465947,1.0,AMD
2016-02-24,2.0199999809265137,0.0631578980390386,0.0631578980390386,-0.024154567115350467,45.76271357669283,0.03205959256000718,0.5447522389249895,0.224009532275834,0.5913340666567722,0.11285712889262609,0.6983955872708804,-0.018442339601769886,0.05048745189893222,-0.056316507560673856,0.11881188703113854,1.0,AMD
2016-02-24,0.7752262353897095,0.1503974339492602,0.24833251094246944,0.10871081470029575,68.13621821075398,0.01863202043205236,0.5376980965139956,0.30886815221425584,0.9211892608202948,0.03346416768101949,0.7669581325539861,-8.031399396836786,0.13772698780915427,0.0765488742549727,0.0008045432087526727,0.0,NVDA
2016-02-24,9.927323341369629,-0.002601778511172159,0.08879806698142412,0.04783327763439216,48.99570388755888,0.07389979530341798,0.5314909250091604,0.18283824349486386,0.6224188448699746,0.4408853738773173,0.43496303322351987,-0.12058491002955884,-0.01527222465127831,0.0156713371890691,0.08915147461183004,1.0,AVGO
2016-02-24,10.375459671020508,-0.06911617675181514,0.06613241103059075,0.008530759820246425,48.790321070029684,0.14330748107487945,0.7329288678419306,0.20604287044103609,0.5027386317626944,0.6505554769498261,0.7318179137560332,0.4684804569018173,-0.08178662289192129,-0.02363118062507641,0.01597754226359438,1.0,MU
2016-02-24,17.945833206176758,-0.009305934981649777,0.038120606795305045,0.08476122947795606,55.92414741341122,0.0561076090068634,0.26997231650926545,0.12367450400565523,0.7049673103261667,0.47727125198070147,0.5969298484189149,-1.6604484971120475,-0.021976381121755706,0.05259928903263389,0.05636232520989681,1.0,TSM
2016-02-25,10.089552879333496,0.04249638341755202,0.11132536493967726,0.08271333739619613,46.209771937502744,0.08512399729706124,0.5284432672983073,0.18117177415598493,0.6930899839957216,0.42472750881216864,0.44678764697993356,-0.3388723394578861,0.01262743559879742,0.025936544641444792,0.09020911157567113,1.0,AVGO
2016-02-25,2.0299999713897705,0.06282722872536994,0.10326083400242791,-0.04694842144522393,44.82758833310382,0.035216263977053214,0.5339779270985331,0.21444146727739893,0.6310771213754708,0.10714283159800939,0.5831491863342586,0.020762186262900162,0.03295828090661512,-0.10372521419997571,0.11330050360346777,1.0,AMD
2016-02-25,10.453472137451172,-0.06701477088014574,0.08282832673354856,0.03176151804372651,44.42017427866996,0.12894182414314764,0.7305415971001155,0.20468201452263093,0.5318821196637267,0.6282665899933805,0.6459669900587088,0.23568903523183016,-0.09688371869890045,-0.02501527471102527,0.01492520020508592,1.0,MU
2016-02-25,18.152721405029297,-0.0046217909531456325,0.06233177219267594,0.09271227324127329,55.502410864701574,0.047420000721616784,0.27121779779684757,0.11762246296266589,0.7773824543837734,0.47672401376847134,0.5797737000543595,-1.9464253404766212,-0.03449073877190001,0.035935480486521953,0.04432286876025371,1.0,TSM
2016-02-25,0.776931643486023,0.061584655812749745,0.2540305806537517,0.12447102048457137,68.32661187152301,0.01824980381403733,0.5339120514679483,0.32883990530678414,0.8817139234851368,0.033133527628724305,0.7854756560870454,-6.045098355769708,0.031715707993994924,0.06769422772981959,-0.002965611154797765,0.0,NVDA
2016-02-26,0.7718155980110168,0.04073629852517335,0.2521742754623133,0.1294119545388932,80.99166272872327,0.01675966122696385,0.5322595222590089,0.3429233464532888,0.8236711865028055,0.031010477902460507,0.8055093417221455,-4.135883114288444,0.008804727409409407,0.06344187159932058,0.020750538442712907,1.0,NVDA
2016-02-26,10.433965682983398,-0.041218855820192135,0.10423124572633946,0.0819007774278726,46.5596399214201,0.11559780165947442,0.7060272383408416,0.19259569490750286,0.5043700897125695,0.6150326162364684,0.6852949456638675,0.11747697703041293,-0.0731504269359563,0.01593069448830109,0.06448629104656467,1.0,MU
2016-02-26,2.069999933242798,0.08376961749607936,0.11290318135623134,-0.0048076878990646055,58.82352528687378,0.0388682613782583,0.5327948796612216,0.21347829646901464,0.7278085805014013,0.10428569146565028,0.8183706443731393,-0.09154903521987634,0.051838046380315195,-0.07077777083863657,0.21739133439427683,1.0,AMD
2016-02-26,10.138298034667969,0.03450679815005153,0.14444143492791306,0.053335197425491865,55.78843192508895,0.09162992812802957,0.5177590862832658,0.18368298113191986,0.7028041849608886,0.38501297074919183,0.48232765476130185,-0.3193457439230848,0.002575227034287808,-0.01263488551407943,0.11802280473222271,1.0,AVGO
2016-02-26,18.21402359008789,-0.0004204780889255355,0.08045450307705826,0.09893670263774212,63.49217951554614,0.04058527585638211,0.2700517423496167,0.10819161834446221,0.7893345431441937,0.4750819949195813,1.1154454377979146,-2.02526289855874,-0.03235204920468926,0.03296661969816972,0.06647081479725303,1.0,TSM
2016-02-29,2.140000104904175,0.0646766741580711,0.16939893700492714,-0.027272700672307915,69.81134112512459,0.04446523044595152,0.5046801142855719,0.20143099156879166,0.9256710015780533,0.10357141494750977,1.1829117332417465,-0.09561439482221668,0.0511178145167579,-0.04461589311685721,0.2710279884458351,1.0,AMD
2016-02-29,10.203801155090332,0.02548988298475141,0.10118348195084792,0.0019443381580788177,67.10934821581151,0.09569809739885132,0.47578379966560547,0.1840622516482951,0.7382214835518555,0.36259874237177453,0.7963225160518493,2.999457419202642,0.01193102334343843,-0.01539885428646981,0.1057700009374305,1.0,AVGO
2016-02-29,18.04544448852539,-0.017111855690023936,0.058902849767463517,0.053691077837629164,59.49370837723521,0.020507201272984887,0.25230331060592875,0.1056332656444851,0.680865893086309,0.4564729508200873,0.7537918957683828,-2.110541967985699,-0.030670715331336806,0.036347885393080315,0.07091304205364968,1.0,TSM
2016-02-29,0.7668030858039856,-0.0014509240258520073,0.22325161252288583,0.07457378544743731,91.88637676676086,0.014621616436558262,0.5149345977629793,0.3533253192703309,0.7818018820117754,0.029448581012497317,0.7185383900174754,-5.20123709178592,-0.015009783667164989,0.05723059300288802,0.02997414421856326,1.0,NVDA
2016-02-29,10.36570930480957,-0.038008936438178376,0.060878307121025266,-0.036264542835341085,56.388872362730794,0.10021905854882107,0.5733149057016521,0.190658741836685,0.4798485045000987,0.5669724143705387,0.8980454076376335,0.41575724988618634,-0.05156779607949147,-0.0536077352798896,0.048917982628766676,1.0,MU
2016-03-01,0.8007906079292297,0.040167866450091516,0.2178329594637236,0.12181996020743968,92.9489333635586,0.014645124396306584,0.5339923831944272,0.3748053132340165,0.8767009678950746,0.02883090399396354,0.7698537035107271,-10.087915652879156,-0.017371882874262612,0.08165211375490244,-0.01862592563012666,0.0,NVDA
