Date,Close,Volume,return_5d,return_10d,return_20d,rsi_14,macd_hist,hist_vol_20d,bb_width,bb_position,atr_14,volume_ratio_20d,obv_change_20d,excess_return_5d,excess_return_20d,future_return,label
2015-02-16,21094.849609375,6226500,-0.015053843652325538,0.004385962057206205,0.02308257086869303,42.6136704505618,-36.35969105666878,0.18441827826346496,0.04350399750740196,0.5226069752423756,386.0163776263988,0.5918006174153715,0.7290375093444728,-0.020821681592104513,-0.006145538524815697,0.03493456776281012,1.0
2015-02-17,21140.904296875,5745000,-0.0007259965766269749,0.008052579715333241,0.00364409603775373,49.681397572398595,-22.93071584226736,0.16810706031430245,0.04358456791583388,0.5685150335327788,371.7601029353303,0.5663096057494472,0.39108552244080586,-0.013944910141631017,-0.018844391881530198,0.047204291369764784,1.0
2015-02-23,20987.380859375,15301800,0.008856271621371814,0.005886645771734145,-0.020071700342469856,52.34911820553802,-24.1238067917848,0.15811131375715942,0.04102281657695706,0.42001993739567406,356.4072402385604,1.5181735246800676,-0.17757949506008075,-0.0028053740824771634,-0.04461849310498012,0.038771251958603425,1.0
2015-02-24,20987.380859375,10863250,0.017113243276551282,0.006627765663564933,-0.007982638859077573,50.69438309451031,-24.566691579356146,0.1524576479312981,0.04088585168938081,0.4295321215266249,365.17966319552085,1.1171169318297214,0.12024453028346027,-0.0006501772245941506,-0.03677245277941055,0.03950243910519524,1.0
2015-02-25,21171.6171875,8374250,0.013225653428674988,0.005102160977416226,-0.0050501661834277956,53.59481960839418,-12.70262041540471,0.15440436706402877,0.0399865899765826,0.6532725658661982,361.88989342045716,0.881487241632029,0.023672609239411502,-0.003617243482245236,-0.03313770645419811,0.06889059903681494,1.0
2015-02-26,21110.19921875,8179150,0.0007276472532034006,-0.014337150287105915,-0.010079339849079605,52.903161735798946,-9.394853393193827,0.15441888773345422,0.038117290451337535,0.5976654897624747,352.020187670023,0.8699909162658407,-0.23214974408136502,-0.017069024196794347,-0.0397329503379138,0.05236388808653114,1.0
2015-02-27,20833.853515625,13009400,-0.014524013587034146,-0.015239465779518069,-0.03071429181544072,49.39760698118369,-25.31818378316197,0.15727775592785073,0.032908178813451455,0.26116906055233463,348.7302863268251,1.3616662288060641,-0.482336745867168,-0.026938349033983622,-0.047821454280308706,0.07369184750668256,1.0
2015-03-02,21847.138671875,21805600,0.04096546483149899,0.05018453773651421,0.032655813460977345,64.06932200178872,29.89846772293943,0.22949912751614798,0.04854285816955376,1.296946423305991,395.88522557982964,2.1583858232448936,-0.10015559016212883,0.02652724693066877,0.014695748957707533,0.03302876386755105,1.0
2015-03-03,21770.375,13748800,0.03730785398480241,0.0550595556427218,0.04264725979890027,60.360353132775494,57.177219243985974,0.22378095182245902,0.05706139324860164,1.0756978352675541,388.208785285284,1.3605853501648308,-0.12460911009372744,0.024525224474428065,0.016835128274149236,0.05571235710225486,1.0
2015-03-04,22062.0859375,11603100,0.04205955275470141,0.055841471251475205,0.05274730170192066,59.63308213110678,88.89990936874835,0.22727566136358,0.07015840079271435,1.1264723456993044,375.0491825938851,1.174436414806395,-0.15832407652831704,0.03813079800106278,0.02759415176233393,0.045928801071691394,1.0
2015-03-05,21831.7890625,9615600,0.03418204803624425,0.03493456776281012,0.03947375150870891,60.1851573731659,88.22907831695002,0.23200040074156447,0.0756500166636265,0.9102120296075712,378.3390831494635,0.9777468434296893,-0.37651237690573514,0.031522822643893944,0.016070044851785648,0.03375507117810228,1.0
2015-03-06,22138.845703125,11733500,0.06263806100591429,0.047204291369764784,0.05563698740425882,70.42259493693567,101.38133592571387,0.23541553036465757,0.08499424419324657,1.0019269482667634,399.1747729423792,1.157332232568198,-0.18336418727551784,0.04897107948169599,0.024396602514671795,0.01525678360355176,1.0
2015-03-09,21801.087890625,7814600,-0.002107863274071864,0.038771251958603425,0.04488613035674471,66.96443124580088,81.1265540660498,0.2425849118746053,0.08636160425728699,0.7836252430948285,393.69121818014224,0.7765917405265741,-0.1861814622299951,-0.00010961998222025482,0.029586527939307494,0.03309826228031021,1.0
2015-03-10,21816.43359375,10419850,0.002115654587943494,0.03950243910519524,0.0463920176782886,64.42311397293352,63.344013830061954,0.24239907255129425,0.08676182836298361,0.7638347836651205,400.2707998261475,1.0170509782180073,0.06706548843080373,0.010414920749810985,0.030041444016444485,0.038705233493888214,1.0
2015-03-11,22630.142578125,21108650,0.025748093005994788,0.06889059903681494,0.07434425094034758,70.16141029073961,98.8485225584248,0.27131576007769714,0.10116372493456004,1.065039618506934,452.90924310245464,1.9365129895030797,0.24429393430831925,0.03448560491192598,0.061401434568921776,0.007462305917517176,1.0
2015-03-12,22215.611328125,19153200,0.017580889249442455,0.05236388808653114,0.03727598886631123,62.86772099740798,87.28239807740778,0.27746850734273754,0.10647081911287891,0.8368544899240089,468.26238011825626,1.6766746984787704,-0.1322171343144829,0.031487172836446975,0.025159930406981834,-0.017968343453580338,0.0
2015-03-13,22369.138671875,9413100,0.010402212104377861,0.07369184750668256,0.05732935733885691,66.54409701305455,82.8728660919059,0.27278280502280444,0.11195982739087304,0.8580104660205058,477.0353499603786,0.8137180003911648,0.07399856187265796,0.02388989834144617,0.03153717500710118,-0.024708375509331693,0.0
2015-03-16,22568.72265625,8974550,0.035210846792425476,0.03302876386755105,0.08487083485076674,68.07013017505315,85.93044577214016,0.26333619413470566,0.11528972590607352,0.8909546434178485,484.7117809131141,0.7791726898216278,0.3859494971663364,0.03796573202156972,0.06347493315598585,-0.028571067570872466,0.0
2015-03-17,22983.25390625,13661150,0.05348354979680425,0.05571235710225486,0.11383941037083534,69.6666358522298,107.02956247153861,0.2636729252823257,0.1201928507492417,0.9868140479482699,508.8375960245872,1.1712537983774014,0.9313672968335047,0.030740353253006614,0.06837244237236617,-0.03740826583485635,0.0
2015-03-18,23075.37109375,12464350,0.01967413656754302,0.045928801071691394,0.10433500414782615,71.19212104872952,117.51106021643386,0.2623612577372917,0.12642535025332344,0.9543817766906739,517.6106698585209,1.0421026405490617,0.9290955393027247,-0.004366288998331358,0.06808981836398198,-0.05322698460124309,0.0
2015-03-19,22568.72265625,13225800,0.01589473829504562,0.03375507117810228,0.0698688577623221,67.82327080244077,82.30852782837661,0.27860951674126433,0.12544653483241297,0.7451000322211515,540.6399732327336,1.0743306553183056,0.5414765034699744,-0.018257495297653525,0.02918924659600819,-0.024489523578417494,0.0
2015-03-20,22476.61328125,12704950,0.004804593102645027,0.01525678360355176,0.06318126063190399,57.97673786613458,46.58482206261294,0.27989464393615093,0.12280455828511352,0.6906977829328035,490.1951448210922,1.0036510369422846,0.23717654231862761,-0.021104465841050857,0.024541457960814084,-0.020491872368032515,0.0
2015-03-23,22522.666015625,8122900,-0.0020407287256128948,0.03309826228031021,0.0731527753051755,59.60785624522005,21.11815742319368,0.27721121713757985,0.11691183560892626,0.6876925715850701,473.74563737146957,0.6604097835023572,0.7241806063715364,-0.026827759996160938,0.03850519496574045,0.0020449018154888865,0.0
2015-03-24,22660.84375,9113150,-0.014028046575351283,0.038705233493888214,0.07973662372822798,57.959145524596806,9.24648181858754,0.27698657397928805,0.10993835744296536,0.7212533094544472,466.06919334612263,0.7462282337474587,0.8882285436552404,-0.01967359773010069,0.046717373803513595,-0.009484887202181103,0.0
2015-03-25,22799.015625,9369050,-0.011976209077081856,0.007462305917517176,0.07686698767918587,63.17991453628376,6.49676628045296,0.27653443638979397,0.10491869274736032,0.7553716586822558,455.10285011327426,0.7640705275169737,0.7874331258017082,-0.019055559205281458,0.05057164604580455,-0.004040230629474784,0.0
2015-03-26,21816.43359375,21005950,-0.0333332583309347,-0.017968343453580338,0.03345465230724698,46.289717386936125,-61.93004023346805,0.32253723028884335,0.0956505896244519,0.3011606034239521,478.1320220881168,1.6279438789695322,0.6728747902347845,-0.02581079345574766,0.018663423059516404,0.04363154782079959,1.0
2015-03-27,21816.43359375,16065800,-0.029371848829677694,-0.024708375509331693,0.047162666157179345,50.19148198821522,-105.08768789448197,0.31781150761420757,0.07733898381615789,0.22612246092948396,490.1953807405371,1.2305128240969365,1.182102582161547,-0.020811275951740038,0.0300411034801793,0.0485575040461006,1.0
2015-03-30,21923.91015625,8955500,-0.026584590783329864,-0.028571067570872466,0.003514029252436268,51.3109395845245,-123.04630189476171,0.2675436774240884,0.07664138168109284,0.2843367404489382,489.09875399524236,0.7214219960201157,0.5836406863326105,-0.02336846634604106,-0.013127503739515989,0.03571407572461638,1.0
2015-03-31,22123.490234375,9842650,-0.023712864426109426,-0.03740826583485635,0.016219988602630853,42.731143722756435,-118.11095095349202,0.2688964943273779,0.07376523120863884,0.38665017025237586,448.5227617209912,0.8055616256505573,1.2060695846478686,-0.023546326355536662,-0.0035913537298242204,0.022901103685835977,1.0
2015-04-01,21847.138671875,7266050,-0.041750791735114645,-0.05322698460124309,-0.009742835116948068,44.49533093139779,-129.1884722612691,0.26869281329995776,0.07550759505436921,0.2314681887536697,441.94268545872467,0.6054276053007464,0.6793918331467603,-0.03472120650203614,-0.024835695272285352,0.016163175687605724,1.0
2015-04-02,22016.025390625,6903400,0.009148690413458782,-0.024489523578417494,0.008438901988177427,44.74888497236683,-121.01333609018377,0.26738409183348405,0.07389028055126841,0.32257157976724016,425.4936418241341,0.5817844105054755,1.1161291544899514,0.005930052891347959,-0.006918508179690086,0.029985969914493316,1.0
2015-04-03,22016.025390625,6270150,0.009148690413458782,-0.020491872368032515,-0.005547728826831411,41.26221596435486,-111.70170331318963,0.2625772022288362,0.07454928655521587,0.32778516761219156,412.334042899855,0.5408686816059016,0.7312650884868306,-0.0035357310628416627,-0.02168338288731564,0.011157533064737546,1.0
2015-04-06,22568.72265625,10582600,0.029411382157857435,0.0020449018154888865,0.035210846792425476,43.72084381634474,-66.63942859074228,0.2707324625901017,0.07200398603488978,0.6417280819271437,429.87973689238606,0.9020947665785252,1.1565114332904471,0.021337642560087744,0.00830921550270225,-0.027210812530408468,0.0
2015-04-07,22445.908203125,9526050,0.014573558029692624,-0.009484887202181103,0.02885323151788355,40.55299917397185,-44.489278039299535,0.2719598563517303,0.06850382294513016,0.5480879564046199,433.16964427365565,0.8151363331037227,0.6798079573304727,0.011633865857663572,-0.0025156470690317345,-0.012312064464004346,0.0
2015-04-08,22706.90234375,7773400,0.03935360528387277,-0.004040230629474784,0.0033919258511079242,52.238891933938326,-13.26598265974701,0.24069069707195878,0.06904475234547215,0.7141526720993133,416.7201425941353,0.7054102033292686,0.36602188732408725,0.024164638666308136,-0.036202615553723394,-0.01217037702089141,0.0
2015-04-09,22768.318359375,9107550,0.03417024441979177,0.04363154782079959,0.024879217730563674,54.77390950243022,9.301033555496076,0.23049870293776148,0.0703191253457481,0.7314547662576503,415.62350882050436,0.8659502985765025,0.8766372377071905,0.019483628537998676,-0.01991962571145023,-0.021578092296733242,0.0
2015-04-10,22875.78515625,9960100,0.03905154315415671,0.0485575040461006,0.022649351493001957,55.66510643871337,28.177115749787987,0.22992577648645274,0.07268581659245034,0.7740464270297219,415.62351115289727,0.9445548995685533,0.7784722837134608,0.01835165515528603,-0.0287004733612235,-0.05369137773788846,0.0
2015-04-13,22706.90234375,10293300,0.0061226188829845984,0.03571407572461638,0.0061226188829845984,50.73171125237988,26.0500687714798,0.22996708411789285,0.07331378360414516,0.6647421744778704,415.6235111176206,0.9700874848649134,0.4782984007061224,-0.01952686181579577,-0.05002807993798264,-0.05679509276415984,0.0
2015-04-14,22630.142578125,9429750,0.00820792695634176,0.022901103685835977,-0.015363852723611737,47.26380313737155,16.68987490260514,0.2201875104137076,0.0702437753763348,0.6345450737160312,420.0100543972317,0.9067832406051568,0.18534335066341323,-0.02339392571822363,-0.05566610018577556,-0.07327029344935665,0.0
2015-04-15,22200.2578125,13551050,-0.022312357871634214,0.016163175687605724,-0.03792412601706874,57.575844022069326,-19.286890614878814,0.22866760323836866,0.06513622931623689,0.3804335761634562,401.36772345195146,1.2963222933656162,-0.06402550948990704,-0.05178894212229601,-0.08303739573947899,-0.04218533850078454,0.0
2015-04-16,22676.197265625,10762350,-0.0040460209795014634,0.029985969914493316,0.004762104218833052,64.28582091731924,-12.208901900675158,0.2298918624797891,0.06579762787655674,0.7012237018650824,399.17448198703124,1.0418250803341824,0.16655042231572703,-0.0434024546271663,-0.04529451658114225,-0.045362302999953585,0.0
2015-04-17,22261.669921875,10172300,-0.026845646179152638,0.011157533064737546,-0.00956297804679973,55.09257050642118,-35.31575133419017,0.23886228194381814,0.06585874988230633,0.42705045375655043,409.04418400981194,0.9969273257786856,0.2195820478026338,-0.053544112465338745,-0.0617217861769116,-0.034482704164555567,0.0
2015-04-20,21954.609375,12394900,-0.03313058546521941,-0.027210812530408468,-0.025221554154863934,47.53363663590855,-69.191801656183,0.24331100765867503,0.0676117105012224,0.24437046164009554,412.33482541903476,1.1898434832025047,-0.01325520391517132,-0.05589945747621483,-0.0792923278330766,-0.047552033848245134,0.0
2015-04-21,22169.552734375,11852650,-0.020352936008243283,-0.012312064464004346,-0.021680173123518443,54.79458420757904,-74.57116801297519,0.24510468112005238,0.06661298134631771,0.4013691728439325,416.72137642206974,1.1230239257207597,0.01401314083497307,-0.03601318870186365,-0.0723422501564357,-0.051246558505819495,0.0
2015-04-22,22430.55078125,12655550,0.010373436682358239,-0.01217037702089141,-0.016161436520354178,55.99998869190821,-58.698304319285626,0.2480882871501401,0.06372136734662177,0.5934670114889579,438.6536910999044,1.1807144668088345,0.04162660938384066,-0.0009144801092602073,-0.06564221597860587,-0.08418876598445102,0.0
2015-04-23,22277.021484375,9245150,-0.01760329461655874,-0.021578092296733242,0.021111969958139687,53.61699432454262,-56.65741765523036,0.19321779627875102,0.060359492134422585,0.4675219435756917,449.62002754731293,0.912604372187488,0.1771139050478514,-0.033262910156950265,-0.05347165136606913,-0.07925583703428996,0.0
2015-04-24,21647.552734375,19089900,-0.02758630370745685,-0.05369137773788846,-0.0077409929835361435,37.50001987745944,-93.63734317640703,0.21961171848287228,0.06308727766672542,0.02772811055047995,448.5238395939546,1.8566839635498642,-0.027587057341232568,-0.03519071183814271,-0.07705478475279026,-0.05602800258798013,0.0
2015-04-27,21417.26171875,16517150,-0.024475391343645847,-0.05679509276415984,-0.023109401283309183,36.43720317451651,-127.44820011244681,0.22164154708110775,0.07120226281968631,-0.048080083205022876,462.7800771156596,1.5494802904369689,-0.274381438760236,-0.0295203570456124,-0.08591604427882416,-0.04444438162193576,0.0
2015-04-28,20972.025390625,15697300,-0.054016757040532215,-0.07327029344935665,-0.05204716035089607,28.18535511481548,-170.92715272813933,0.2287188578290355,0.08879350365491259,-0.13703756787298513,480.32621572236866,1.4332119078395795,-0.47820257166863067,-0.055359491182359166,-0.10429523659054973,-0.01903363269355185,0.0
2015-04-29,21263.732421875,10895650,-0.052019157744015776,-0.04218533850078454,-0.026704011850808174,32.116770698495884,-170.7670607546937,0.23269422872639034,0.09601903526263766,0.06065632987626261,492.38918545018896,0.9785915005933395,-0.3380449968317467,-0.05143143643893067,-0.08299326442746735,-0.042599309214789605,0.0
2015-04-30,21647.552734375,18352850,-0.02825641437036397,-0.045362302999953585,-0.016736565738469045,36.30137135503052,-136.99558625731174,0.24072189348089482,0.09842812487044554,0.2552888623418418,517.6117627221585,1.567750695447865,-0.21464326323046212,-0.006981094893470097,-0.06508382738184004,-0.06382983714509438,0.0
2015-05-04,21494.02734375,8283700,-0.007092043729322373,-0.034482704164555567,-0.02370991301169556,36.42615514689231,-117.90741163593503,0.24174914489815125,0.10223488287568241,0.20786695706173852,520.9016673739441,0.7015826198716245,-0.2888081616574002,0.005673058472769776,-0.06615104229485025,-0.04428564912018618,0.0
2015-05-06,20910.623046875,13270500,-0.023655623138389203,-0.047552033848245134,-0.07346891690016932,32.71608961623333,-136.18821124945083,0.23777269589026628,0.11259582072001645,0.03236924131678358,547.2205254817517,1.1112872001830583,-0.45888918148837543,0.0008908325373591097,-0.10188426601440681,0.0029364186620530752,0.0
2015-05-07,21033.439453125,10257400,0.0029283801328723325,-0.051246558505819495,-0.06292767203794192,37.49998430726624,-131.55309433814648,0.2400554643204406,0.11926008810765128,0.1308032339274136,518.7077388933054,0.8563443777719801,-0.3221964078792332,0.02931508010840911,-0.08440755756665053,-0.01313876963588767,0.0
2015-05-08,20542.150390625,9488100,-0.03393487168356557,-0.08418876598445102,-0.095334533982388,27.213096976016686,-151.6886456326444,0.24361447291444693,0.12971100975763708,0.023989013046527383,519.8043556036807,0.7864895646998556,-0.4446373076662993,-0.007280775360459568,-0.10808669235048785,0.008968316954250266,1.0
2015-05-11,20511.4375,9640450,-0.05248238673052952,-0.07925583703428996,-0.09912373956444243,29.642792074646508,-156.5558085936716,0.2423319050333154,0.13632118656629083,0.07238487983307713,512.1279118231001,0.7973570996414129,-0.5580245389780955,-0.03847784541196819,-0.11782805962014642,0.019461607548227677,1.0
2015-05-12,20434.68359375,10633200,-0.04928549373545088,-0.05602800258798013,-0.10671115967501799,31.320790947975823,-154.17930452130366,0.23963289307998167,0.13914725796308872,0.09374016771820187,514.3209735473392,0.877025707347973,-0.665734655485398,-0.03265503582879292,-0.11102679448145214,-0.012772593470927518,0.0
2015-05-13,20465.384765625,9877250,-0.021292444526971654,-0.04444438162193576,-0.09871525160903205,28.063123448136466,-140.178252682461,0.24078847666745384,0.1403610614925904,0.14236754891920714,512.1277071100418,0.816075208883155,-0.5627321684211504,-0.02584434259155377,-0.10597612424907166,-0.018004868548521902,0.0
2015-05-14,20572.8515625,8488500,-0.02189788748775323,-0.01903363269355185,-0.09090932629004478,25.10268934575133,-114.40662033952839,0.243527200175339,0.13817553437080124,0.20595286493884313,488.00175919698967,0.7040720221262005,-0.4575174849239848,-0.03592470629454436,-0.09498662230529664,-0.02462694502197793,0.0
2015-05-15,20357.912109375,8922350,-0.008968792348734933,-0.042599309214789605,-0.08298758143644869,24.69617402805561,-102.92286556906885,0.23868666616967138,0.14165939243503914,0.1713408180971402,493.484928782394,0.7545417028193145,-0.4722954574313488,-0.019028624080038803,-0.07663842334595972,-0.026395027808502336,0.0
2015-05-18,20265.79296875,9626850,-0.011975978341352223,-0.06382983714509438,-0.1062966717320345,28.773397805753433,-92.92378561703174,0.21862620389730528,0.13668069778494948,0.16722252434256082,461.68254482575867,0.8180472863681729,-0.6030294967878485,-0.019766692853552814,-0.09406248656666705,-0.012878748306442311,0.0
2015-05-19,20542.150390625,8680900,0.005259038946307415,-0.04428564912018618,-0.07724126434739509,36.744150269077274,-60.65233387775271,0.22321148557254655,0.13210460200008953,0.28400482189661946,474.84215928144243,0.7423687402804033,-0.4840564025309956,-0.006225328867375479,-0.0666744799556297,-0.04857999192019535,0.0
2015-05-20,20972.025390625,10291450,0.024755978487684516,0.0029364186620530752,-0.04475524786580265,50.0,-6.177341687491037,0.23646588789888742,0.12751457244397693,0.4537707936750693,464.9720646645671,0.8880864541240475,-0.3075012445555654,0.012751150088586849,-0.041415289508377584,-0.021229731533179863,0.0
2015-05-21,20757.0859375,7210600,0.008955218212715943,-0.01313876963588767,-0.06371201141486715,42.105163844868564,18.222257814066097,0.2336929877479914,0.11918415260409118,0.3927837901132222,462.77879438955927,0.6349460737004502,-0.452461023106437,0.007785598211408118,-0.05346393115132886,-0.008135964111653182,0.0
2015-05-22,20726.37890625,8195800,0.018099439416742413,0.008968316954250266,-0.07597548056753645,33.87079013262694,34.207867063216554,0.227085571728999,0.10209900711791298,0.3998247885867829,439.74948166397036,0.7361550454370814,-0.5795424040611713,-0.0006995625563170904,-0.07700641274636555,-0.026666463121704953,0.0
2015-05-26,20910.623046875,10034150,0.03181864529650191,0.019461607548227677,-0.061336675482329905,39.89365265506337,57.721473151781765,0.23116081480254475,0.08283269001440441,0.5222039461441195,447.42592868323766,0.8980951564762419,-0.4527249903666327,0.017729726371745747,-0.047574930887935074,-0.058737433378799,0.0
2015-05-27,20173.6796875,17265450,-0.017937299460779044,-0.012772593470927518,-0.0680849731588633,37.87868371529114,25.80126663100401,0.2423217167202912,0.08048771029007175,0.1267316749314348,457.29599112102034,1.5580454957280074,-0.5279087564839973,-0.011642607690246165,-0.04386974598702331,-0.03957401564770924,0.0
2015-05-28,20096.908203125,15048150,-0.041727833683207316,-0.018004868548521902,-0.061649034921634316,34.35892685192675,2.881350744482063,0.24082693328955507,0.08101416607727538,0.12157393877949955,456.19935077830087,1.3670157148917654,-0.6256676596872086,-0.028337036614072164,-0.0400271203152911,-0.03972470501088621,0.0
2015-05-29,20066.205078125,17380750,-0.033284096884083625,-0.02462694502197793,-0.04319183748961719,40.60597556236777,-10.262449582920055,0.2315541142868074,0.08527656586018696,0.1479709581974386,447.42626978989654,1.5669340692256566,-0.8224296587928753,-0.02951079190411221,-0.027886937648127996,-0.022953315572464827,0.0
2015-06-01,19820.564453125,10921950,-0.04370345911469631,-0.026395027808502336,-0.06786992707194461,37.43027122530044,-30.283169258762427,0.2261111759890282,0.08914326228198134,0.06765981086611147,441.9427211789103,0.98453443644002,-1.007775423117954,-0.023326972241363708,-0.049080043691734354,-0.016266348210591364,0.0
2015-06-02,20004.794921875,8757550,-0.043319040421197386,-0.012878748306442311,-0.07588653704450388,42.472985533692594,-26.06229913179851,0.21704313607480866,0.0797205890676971,0.1773524698185203,426.58983434417627,0.8251134553966658,-0.9063120412545308,-0.013060067982720525,-0.05307217285205745,-0.03683784795735012,0.0
2015-06-03,19544.212890625,11769400,-0.031202378873152692,-0.04857999192019535,-0.09071424456394228,35.98133618993381,-47.95956123962884,0.22732454387151527,0.07836761921784478,-0.05650641186785573,457.29559002745606,1.0909676574631855,-1.0447056498288225,-0.010163191261943094,-0.05832089628910431,-0.014925993618035704,0.0
2015-06-04,20526.794921875,19411950,0.021390689274440433,-0.021229731533179863,-0.018355652250991228,49.446519062361375,7.129396538926073,0.2845934739197808,0.07549067717503959,0.5717223410836989,515.4170485900571,1.7495950918918335,-0.7602836257729769,0.03940668588798324,-0.0032837759024396673,-0.05385158252090283,0.0
2015-06-05,20588.20703125,9828150,0.026013984761575903,-0.008135964111653182,-0.021167837189311922,52.87358058605827,48.780809544395936,0.2838836527161193,0.0705679940653465,0.63494984765618,515.4170519429016,0.8875259935807059,-0.6638548691117289,0.048096427590037516,-0.010216186140172612,-0.055928274321180194,0.0
2015-06-08,20173.6796875,10118950,0.017815599308995678,-0.026666463121704953,-0.017937299460779044,48.936217244278915,49.341868569770156,0.28071736692960286,0.07091550923724615,0.3602790218732667,524.1901298102338,0.9111910737231871,-0.7673833682309201,0.035500485275215876,-0.008189093768862898,-0.025114232615130128,0.0
2015-06-09,19682.38671875,13735250,-0.016116546277235244,-0.058737433378799,-0.040418950707379775,40.54051150119114,19.107415183337764,0.2929726949935457,0.07694515285552529,0.08345613420982997,521.9969225762189,1.2144416455274258,-0.9679771701850995,-0.009087977580264472,-0.024518229150489068,0.030421095478964766,1.0
2015-06-10,19375.326171875,12501700,-0.008641264792557224,-0.03957401564770924,-0.05184114630475645,31.94447757343815,-17.130395668716233,0.296958458462659,0.08773810816446571,-0.009051935195287074,521.9973120584042,1.0963177064995346,-1.228609760331588,-0.00290257062711341,-0.030164972595426498,0.03169593818329863,1.0
2015-06-11,19298.564453125,15314050,-0.059835472289982206,-0.03972470501088621,-0.0570143354675583,32.97495680832563,-40.49517192311839,0.2966165869949659,0.09757263580456604,0.03160032561095175,514.3208768200363,1.3116740234317286,-1.4595361843588908,-0.051996062412867916,-0.029793213565724175,0.009546532616324654,1.0
2015-06-12,19605.619140625,11741500,-0.047725763061036375,-0.022953315572464827,-0.047014990553767566,37.71044636367102,-29.97999623421117,0.30278725953111507,0.10001974043117529,0.2181016969037771,527.480284052389,0.9918612720474039,-1.2189822386566616,-0.04002295612277296,-0.014868978499703589,0.0007833173624789413,0.0
2015-06-15,19498.15625,8067800,-0.03348538531215839,-0.016266348210591364,-0.042232025305732335,34.246500144425,-25.165958887635384,0.3015107505519625,0.10416489939939749,0.19799513750780895,515.4167856869309,0.6839948817805334,-1.3976092485878828,-0.02241134574870096,-0.011764399523184199,0.009451113967506641,1.0
2015-06-16,19267.861328125,12767600,-0.021060727875553353,-0.03683784795735012,-0.04924217089179872,38.61000390489733,-31.959139362661404,0.30342799104843854,0.11099561175676645,0.13494274746606566,489.09757110604914,1.0682257718377983,-1.754675714898923,-0.003953390243562449,-0.009028707813373393,0.01114955735572054,1.0
2015-06-17,19252.49609375,9452300,-0.006339510211874511,-0.014925993618035704,-0.06278088088886602,39.21560117038711,-31.882237468802373,0.2976120017034429,0.11499339735137111,0.167837415069833,495.67736676160195,0.7883009576151567,-1.8072709637358304,0.0016846315404054346,-0.022235765324255974,0.03350458412555679,1.0
